$version=1
!Code,Name,SystemCode,DemandCode,BusCode,ReactivePowerInputType
3156,WEG----ES138,1,1,35167,0
3157,BRAMTL-ES138,1,1,35168,0
3158,ALCONB-ES138,1,1,35169,0
3159,LASAB--ES138,1,1,35170,0
3160,COLAT2-ES138,1,1,35171,0
3161,DECAS-UTE013,1,1,37351,0
3162,ITAJO2-SP138,1,1,37392,0
3163,UFA---UTE013,1,1,37550,0
3164,LUCEL-UTE013,1,1,37560,0
3165,ABONITUTE013,1,1,37730,0
3166,NAMER-UTE013,1,1,37732,0
3167,SIZAB-UTE013,1,1,37901,0
3168,SJEST-UTE013,1,1,37903,0
3169,FARTURUTE013,1,1,37906,0
3170,P.PR02-SP138,1,1,37907,0
3171,CATAN3-SP138,1,1,38000,0
3172,BRAGA3-SP138,1,1,38010,0
3173,FIOCRU-RJ138,1,1,38051,0
3174,PORTO--RJ138,1,1,38061,0
3175,L.GASE-RJ138,1,1,38066,0
3176,GERDUA-RJ138,1,1,38067,0
3177,BARRA2-RJ138,1,1,38076,0
3178,ESTALE-RJ138,1,1,38077,0
3179,OLIMPI-RJ138,1,1,38084,0
3180,METRO4-RJ138,1,1,38102,0
3181,EQUIN2-RJ138,1,1,38110,0
3182,EQUIN3-RJ138,1,1,38111,0
3183,C.FBRL-RJ138,1,1,38200,0
3184,FCC----RJ138,1,1,38201,0
3185,ASCENT-RJ138,1,1,38203,0
3186,CMD----RJ138,1,1,38250,0
3187,VISEH--RJ138,1,1,38260,0
3188,METR42-RJ138,1,1,38263,0
3189,SCALA--RJ138,1,1,38264,0
3190,GLP----RJ138,1,1,38267,0
3191,TIVIT--RJ138,1,1,38276,0
3192,RJREF--RJ138,1,1,38281,0
3193,ODA----RJ138,1,1,38284,0
3451,N.EXTR-MG138,1,1,38931,0
3194,ODATA--RJ138,1,1,38993,0
3195,CRICA--MS138,1,1,40339,0
3196,ALCON-UTE013,1,1,40351,0
3197,LASA---ES138,1,1,40353,0
3198,LASA--UTE013,1,1,40355,0
3199,AGROPEUTE013,1,1,40360,0
3200,ASOLO2UTE013,1,1,40367,0
3201,BRACEL-SP034,1,1,40375,0
3202,TUPAC-UTE013,1,1,40390,0
3203,CANAA-UTE013,1,1,40402,0
3204,MARA-B-SP088,1,1,40403,0
3205,QUATA-UTE013,1,1,40410,0
3206,ARCELO-RJ138,1,1,40651,0
3207,PAHLAV-SP034,1,1,40654,0
3208,CSN----RJ138,1,1,40657,0
3209,ANGAM--GO034,1,1,40659,0
3210,REPLN--SP138,1,1,40661,0
3211,USIMIN-SP088,1,1,40662,0
3212,CODEMI-GO230,1,1,40663,0
3213,VOTNQL-GO230,1,1,40664,0
3214,MARACA-GO230,1,1,40665,0
3215,WMARTI-SP088,1,1,40666,0
3216,A100RO-SP034,1,1,40667,0
3217,GERDAU-SP034,1,1,40668,0
3218,JBS----GO230,1,1,40669,0
3219,CARAMU-GO230,1,1,40670,0
3220,KINROS-MG500,1,1,40672,0
3221,UNIPAR-SP440,1,1,40673,0
3222,GVBRAS-SP230,1,1,40674,0
3223,DCA02--SP230,1,1,40675,0
3224,SCALAT-SP230,1,1,40676,0
3225,GER-OB-MG069,1,1,41139,0
3226,WM-OB--MG069,1,1,41140,0
3227,ALTOAL-AC069,6,6,42151,0
3228,ACRELA-AC069,6,6,42154,0
3229,ASSISB-AC069,6,6,42156,0
3230,MANOEL-AC069,6,6,42157,0
3231,ENVIRA-AC069,6,6,42158,0
3232,TARAUA-AC069,6,6,42159,0
3233,JURUA--AC069,6,6,42160,0
3234,EPITAC-AC069,6,6,42163,0
3235,FLORES-AC069,6,6,42164,0
3236,SIDRLB-MS138,1,1,42541,0
3237,QUIRI-UTE013,1,1,42601,0
3238,HYOSUN-SC138,2,2,43351,0
3239,JOINBV-SC138,2,2,43360,0
3240,TREZTI-SC138,2,2,43860,0
3241,HIPFRE-SC069,2,2,44154,0
3242,CERGAL-SC069,2,2,44155,0
3243,HUBNER-PR230,2,2,44652,0
3244,PEROXI-PR230,2,2,44653,0
3245,CASTLA-PR138,2,2,44657,0
3246,COOLAR-PR138,2,2,44658,0
3247,FRIMES-PR138,2,2,44660,0
3248,SQUITE-PR013,2,2,44846,0
3249,UBERAB-PR013,2,2,44849,0
3250,FRIMED-PR138,2,2,44880,0
3251,PGUARA-PR138,2,2,44881,0
3252,SEAROL-PR138,2,2,44882,0
3253,BOSCH2-PR069,2,2,45077,0
3254,MORANG-PR138,2,2,45080,0
3255,INGA---PR138,2,2,45081,0
3256,APPA---PR138,2,2,45220,0
3257,TCP----PR138,2,2,45601,0
3258,TIROL--PR138,2,2,45602,0
3259,UNITA--PR138,2,2,45603,0
3260,PINHRI-PR138,2,2,45604,0
3261,CIAIBM-PR138,2,2,45610,0
3262,HEINEK-PR138,2,2,45611,0
3263,MADERO-PR138,2,2,45613,0
3264,HEXION-PR069,2,2,45614,0
3265,AVENOR-PR138,2,2,45615,0
3266,BRFPGN-PR138,2,2,45616,0
3267,BRF2VI-PR138,2,2,45617,0
3268,SORENU-PR138,2,2,45618,0
3269,MALTA--PR138,2,2,45619,0
3270,JRDFIG-PR138,2,2,45620,0
3271,SGABPA-PR138,2,2,45621,0
3272,INDEMI-PR138,2,2,45625,0
3273,SANEPA-PR069,2,2,45626,0
3274,SPAL---PR138,2,2,45627,0
3275,AMBEVV-PR138,2,2,45628,0
3276,ELETRO-PR138,2,2,45629,0
3277,GRFOOD-PR138,2,2,45630,0
3278,PRATIS-PR138,2,2,45631,0
3279,NISSIN-PR138,2,2,45632,0
3280,COPTRA-PR138,2,2,45633,0
3281,FRISIA-PR138,2,2,45634,0
3282,GTFOOD-PR138,2,2,45635,0
3283,ENVASE-PR138,2,2,45636,0
3284,PLUSVA-PR138,2,2,45637,0
3285,SEARSI-PR138,2,2,45638,0
3286,CAFEIG-PR138,2,2,45639,0
3287,NOVALO-PR138,2,2,45640,0
3288,NOVPIG-PR138,2,2,45641,0
3289,AREBRA-PR138,2,2,45642,0
3442,MRIBAS-PR138,2,2,45643,0
3443,PALMTA-PR138,2,2,45644,0
3290,CAISLE-PR138,2,2,45645,0
3291,LARUIA-PR138,2,2,45646,0
3292,BARIGU-PR138,2,2,45647,0
3293,SJPINH-PR138,2,2,45648,0
3294,SITIOC-PR138,2,2,45649,0
3295,AFOPEN-PR138,2,2,45650,0
3296,LAJE2A-RS013,2,2,46151,0
3297,LAJE2B-RS013,2,2,46152,0
3298,MVIANA-RS069,2,2,46153,0
3299,PMORRI-RS069,2,2,46154,0
3300,STIHL--RS138,2,2,46155,0
3301,SCRUZ3-RS069,2,2,46157,0
3302,AMEIO--RS069,2,2,46159,0
3303,URUGU9-RS069,2,2,46160,0
3304,SMARI6-RS069,2,2,46162,0
3305,IVOTI--RS138,2,2,46164,0
3306,PIRAHY-RS069,2,2,46205,0
3307,NSRTA2-RS069,2,2,46553,0
3308,PSOBRD-RS069,2,2,46555,0
3309,METMOR-RS069,2,2,46556,0
3310,SGABRI-RS138,2,2,46557,0
3311,SANREM-RS138,2,2,46559,0
3312,ESTEI2-RS138,2,2,46560,0
3313,SJSUL--RS138,2,2,46562,0
3314,MATA---RS069,2,2,46563,0
3315,URUGU8-RS069,2,2,46564,0
3316,TAQUAR-RS138,2,2,48370,0
3317,CRZSUL-RS069,2,2,48381,0
3318,GRAVT4-RS069,2,2,48385,0
3319,RIOZIN-RS138,2,2,48387,0
3320,ALEGR6-RS069,2,2,48389,0
3321,CBARB2-RS069,2,2,48390,0
3322,GRAMD2-RS069,2,2,48558,0
3323,CAXIAN-RS138,2,2,48949,0
3324,STALU2-MS034,1,1,49052,0
3325,NAVIR2-MS138,1,1,49055,0
3326,RIBASR-MS138,1,1,49057,0
3327,BODOQU-MS138,1,1,49059,0
3328,MUNOVO-MS138,1,1,49084,0
3329,SUCUR-UTE034,1,1,50661,0
3444,POAFLO-RS069,2,2,51351,0
3330,PAL10A-RS013,2,2,51353,0
3331,ALV2---RS069,2,2,51355,0
3332,AGC----RS069,2,2,51358,0
3333,PAL20--RS069,2,2,51360,0
3334,MDEUS--RS069,2,2,51362,0
3335,RINCA--RS069,2,2,51364,0
3336,ZAFFAR-RS069,2,2,51369,0
3337,APGGUA-RS069,2,2,51421,0
3338,PAL7---RS069,2,2,51438,0
3339,PAL17--RS069,2,2,51440,0
3340,PELOT5-RS138,2,2,51444,0
3341,SALSO--RS138,2,2,51446,0
3342,CAM3---RS069,2,2,51461,0
3343,ARENA--RS069,2,2,51478,0
3344,PET3---RS138,2,2,51501,0
3345,PIN----RS069,2,2,51506,0
3346,OSO1---RS069,2,2,51508,0
3347,PET2---RS069,2,2,51514,0
3348,TRA----RS069,2,2,51515,0
3349,ATS----RS069,2,2,51521,0
3350,ATL----RS069,2,2,51527,0
3351,CPN----RS069,2,2,51532,0
3352,ASA----RS069,2,2,51536,0
3353,TAR----RS069,2,2,51540,0
3354,TOR----RS069,2,2,51544,0
3355,DPALC--RS069,2,2,51549,0
3356,IMBE---RS069,2,2,51550,0
3445,CID----RS138,2,2,51555,0
3357,IGUATE-RS069,2,2,51584,0
3358,HOSCLI-RS069,2,2,51585,0
3359,CONCEI-RS069,2,2,51586,0
3360,FRAPOR-RS069,2,2,51588,0
3361,UFRGS--RS069,2,2,51591,0
3362,VIA4---RS069,2,2,51593,0
3465,LAMI---RS069,2,2,51594,0
3466,GLORIA-RS069,2,2,51595,0
3467,FWAY---RS069,2,2,51596,0
3468,CAVLH--RS069,2,2,51597,0
3446,GUA4---RS069,2,2,51598,0
3469,CIDBAI-RS069,2,2,51599,0
3363,PAL4SA-RS013,2,2,51611,0
3364,PAL4SB-RS013,2,2,51612,0
3365,PAL4SC-RS013,2,2,51613,0
3366,PAL4SD-RS013,2,2,51614,0
3367,PAL4SE-RS013,2,2,51615,0
3368,PEL6---RS138,2,2,51650,0
3369,PFUND2-RS069,2,2,51702,0
3370,VIPAL--RS230,2,2,51703,0
3371,KLACEL-PR034,2,2,51711,0
3372,ARAUCO-RS034,2,2,51714,0
3373,ARLANX-RS034,2,2,51715,0
3374,ARLAND-RS034,2,2,51716,0
3375,BRASKM-RS034,2,2,51717,0
3376,OXITEN-RS034,2,2,51718,0
3377,INNOVA-RS034,2,2,51719,0
3378,WHITEM-RS034,2,2,51720,0
3379,CASTE1-RS230,2,2,51721,0
3380,REPAR1-PR230,2,2,51722,0
3381,CMPC---RS230,2,2,51723,0
3382,AFPIRA-RS069,2,2,51782,0
3383,AFPIRA-RS034,2,2,51785,0
3384,CENTRO-RR069,7,7,52227,0
3385,FLORES-RR069,7,7,52228,0
3386,DISTRI-RR069,7,7,52229,0
3387,EQUATO-RR069,7,7,52230,0
3388,SATELI-RR069,7,7,52231,0
3389,CENTEN-RR069,7,7,52232,0
3390,SUCUBA-RR069,7,7,52240,0
3391,MATAMA-RR069,7,7,52244,0
3392,BONFIM-RR069,7,7,52248,0
3393,MUCAJA-RR069,7,7,52252,0
3394,CARACA-RR069,7,7,52256,0
3395,N.PARA-RR069,7,7,52260,0
3396,SJBLZA-RR069,7,7,52264,0
3397,RORAIN-RR069,7,7,52274,0
3398,PARAVI-RR069,7,7,52305,0
3447,PEDRAP-RR069,7,7,52310,0
3399,ACA2B2-CE069,3,3,55431,0
3400,MOSSR4-RN069,3,3,56264,0
3401,LNOVA2-RN069,3,3,57700,0
3402,SAORQ2-SP088,1,1,70663,0
3403,SOROC9-SP088,1,1,70682,0
3404,YPESAL-SP088,1,1,70685,0
3405,CERIL--RS069,2,2,71000,0
3406,CERMIS-RS023,2,2,71001,0
3407,CERMIS-RS069,2,2,71002,0
3408,CERMII-RS069,2,2,71003,0
3409,CEMISS-RS069,2,2,71004,0
3410,CERTHI-RS069,2,2,71005,0
3411,COOPRA-RS069,2,2,71006,0
3412,COPLUZ-RS069,2,2,71007,0
3413,COOPLU-RS069,2,2,71008,0
3414,COPREL-RS069,2,2,71009,0
3415,DEMEII-RS069,2,2,71010,0
3416,HIDROP-RS069,2,2,71011,0
3417,HIDRPN-RS069,2,2,71012,0
3418,CERILU-RS069,2,2,71013,0
3419,CERTAJ-RS069,2,2,71014,0
3420,CERTE1-RS069,2,2,71015,0
3421,CERTE2-RS069,2,2,71016,0
3422,CHESP--GO069,1,1,71017,0
3423,COCAL--SC069,2,2,71018,0
3424,DEMEI--RS069,2,2,71019,0
3425,D.M.E.-MG138,1,1,71020,0
3426,CARAZ1-RS069,2,2,71021,0
3427,CARAZ2-RS069,2,2,71022,0
