$version=1
!Code,Latitude,Longitude
11583,-9.34,-38.15
11584,-13.56,-41.54
11594,-13.98,-42.61
11595,-14.42,-42.62
11612,-14.52,-40.38
11618,-3.91,-38.65
11619,-3.93,-38.4
11666,-5.18,-35.66
11673,-10.88,-37.15
11695,-14.42,-42.62
11760,-12.06,-38.39
11809,-7.86,-35.02
11810,-7.86,-35.02
11922,-15.53,-41.81
12033,-8.88,-36.4
12094,-12.77,-38.48
12104,-7.86,-35.02
12201,-8.03,-40.64
12202,-8.18,-34.99
12203,-8.5,-37
12244,-7.25,-35.98
12246,-5.74,-35.3
12249,-7.2,-34.9
12259,-9.53,-35.75
12312,-8.59,-41.43
12318,-10.6,-44.03
12501,-8.03,-40.64
12505,-12.5,-38.21
12513,-10.11,-36.28
12546,-5.74,-35.3
12602,-8.18,-34.99
12699,-7.22,-34.93
12901,-3.12,-41.76
12902,-2.94,-40.11
12903,-3.12,-41.76
12904,-3.12,-41.76
12905,-3.77,-41.03
12907,-2.94,-40.11
12912,-3.77,-41.03
12998,-7.22,-34.93
12999,-7.22,-34.93
13001,-5.79,-50.51
13002,-6.58,-51.09
13003,-4.82,-44.36
13007,-4.82,-44.36
13008,-4.83,-44.36
13009,-4.83,-44.36
13011,-7.07,-49.92
13014,-2.62,-54.68
13015,-2.48,-54.73
13016,-4.82,-44.35
13018,-2.62,-54.68
13020,-3.8,-43.41
13021,-2.59,-44.34
13022,-4.82,-44.35
13023,-2.36,-48.14
13029,-4.87,-44.35
13032,-4.81,-44.34
13033,-4.82,-44.36
13039,-4.87,-44.35
13090,-1.55,-48.75
13096,-1.55,-48.75
13097,-1.55,-48.75
13100,-2.68,-44.31
13101,-2.68,-44.31
13102,-2.68,-44.31
13103,-3.02,-44.3
13230,-2.22,-45.85
13410,-3.57,-44.56
13411,-3.57,-44.56
13412,-3.57,-44.56
13413,-3.57,-44.56
13414,-3.57,-44.56
13500,-10.18,-48.29
13501,-2.26,-56.06
13502,-3.11,-51.69
13550,-2.67,-56.74
14000,-1.58,-55.72
14102,-1.41,-48.36
14302,-1.41,-48.36
14450,-4.34,-47.54
14451,-4.34,-47.54
14480,-4,-45.71
14481,-4,-45.71
14483,-4,-45.71
14921,-16.58,-48.3
15029,-6.72,-43.56
15056,-5.26,-42.73
15100,-5.09,-42.69
15203,-9.1,-44.31
15205,-9.75,-45.35
15230,-7.56,-40.72
16002,-6.42,-35.06
16005,-5.67,-36.88
16013,-5.72,-37.51
16402,-5.87,-35.29
16403,-5.87,-35.3
16501,-7.02,-37.95
16502,-7.35,-35.03
16503,-6.99,-35.01
16504,-6.68,-35.15
16645,-6.88,-35.62
17001,-8.78,-36.35
17002,-8.06,-37.97
17003,-8.51,-35.6
17004,-8.52,-35.49
17005,-8.65,-35.22
17006,-7.82,-35
17007,-8.5,-37
17008,-8.39,-35.09
17009,-8.59,-35.12
17010,-8.35,-35.35
17011,-8.64,-35.26
17012,-8.22,-35.27
17015,-7.56,-35
17016,-7.91,-35.28
17018,-8.17,-34.98
17230,-7.47,-40.76
17501,-9.53,-35.75
17502,-9.79,-36.65
17503,-9.31,-35.57
17504,-9.4,-38.2
17505,-9.49,-35.85
17506,-9.01,-36.06
17507,-9.92,-36.33
17508,-9.78,-36.09
17509,-9.29,-35.56
17510,-9.88,-36.15
17511,-10.12,-36.27
17512,-10.15,-36.54
18001,-10.47,-37.18
18002,-10.51,-37.05
18003,-10.76,-37.2
18004,-10.51,-37.05
18007,-10.28,-37.44
18501,-13.34,-44.63
18502,-12.45,-45.19
18504,-11.32,-38.38
18506,-17.07,-40.11
18507,-17.08,-40.09
18509,-17.07,-40.07
18510,-12.84,-45.49
18512,-9.5,-40.37
18513,-9.5,-40.37
18514,-12.44,-45.17
18515,-13.35,-39.1
18516,-11.93,-46.3
18517,-11.93,-46.27
18518,-11.92,-46.28
18519,-11.93,-46.31
18520,-11.93,-46.28
18521,-13.87,-40.24
18522,-14.23,-39.46
18523,-11.89,-46.77
18525,-11.81,-46.78
18527,-11.95,-46.76
18529,-12.15,-46.82
18530,-12.84,-45.49
18531,-12.09,-45.81
18533,-12.32,-38.37
18534,-13.84,-39.28
18535,-11.71,-46.75
18536,-12.95,-38.42
18537,-18.04,-39.92
18538,-12.86,-38.35
18552,-9.36,-38.2
18553,-14.21,-41.64
18564,-17.34,-40.18
18586,-9.49,-40.52
18612,-14.52,-40.38
18751,-12.55,-45.09
18766,-12.84,-45.49
19002,-3.8,-43.41
19069,-2.22,-45.85
19090,-5.13,-42.8
19099,-4.88,-43.41
19110,-4.88,-43.41
19300,-4.96,-47.51
19302,-4.9,-47.4
19310,-3.97,-45.68
19317,-3.67,-45.37
19318,-4.28,-45.24
19322,-4.22,-44.78
19501,-7.07,-49.92
19507,-6.54,-49.41
19508,-6.1,-49.35
19511,-5.34,-49.08
19513,-5.34,-49.08
19515,-5.34,-49.08
19516,-5.34,-49.08
19519,-9.33,-50.39
19520,-9.33,-50.39
19521,-5.38,-48.88
19523,-2.26,-56.06
19525,-6.8,-50.5
19534,-2.82,-54.3
19535,-2.82,-54.3
19536,-2.82,-54.3
19537,-2.82,-54.3
19545,-7.09,-49.93
19546,-6.58,-51.09
19549,-6.08,-49.88
19550,-6.5,-49.85
19564,-6.09,-49.81
19566,-2.68,-54.84
19582,-8.75,-55.03
19586,-8.74,-54.96
19588,-8.33,-55.11
19589,-7.05,-55.41
19658,-4.78,-48.09
19659,-5.2,-49.03
19660,-4.29,-47.57
19662,-5.05,-48.61
19664,-2.83,-47.92
19699,-2.36,-48.14
19751,-1.6,-47.49
19752,-2.04,-47.54
19757,-2.98,-47.37
19760,-1.41,-48.36
19762,-2.36,-48.14
19766,-3.02,-47.37
19787,-1.51,-52.58
20501,-10.7,-47.79
20505,-11.56,-47.16
20506,-11.56,-47.16
20508,-6.38,-48.06
20509,-6.38,-48.06
20511,-11.74,-49.02
20513,-10.61,-48.37
20515,-10.19,-48.46
20516,-12.92,-46.96
20518,-5.55,-47.56
20520,-5.76,-47.51
20522,-5.47,-47.88
20523,-5.47,-47.88
20525,-7.2,-48.24
20531,-6.31,-47.43
20532,-6.31,-47.43
20533,-6.43,-48.43
20534,-6.41,-48.53
20535,-6.57,-47.48
20536,-7.27,-48.26
20537,-7.2,-48.24
20538,-7.27,-48.26
20539,-7.21,-48.18
20540,-7.49,-47.87
20541,-7.62,-48.43
20542,-7.62,-48.43
20543,-8.82,-48.5
20547,-8.98,-48.18
20548,-8.98,-48.18
20549,-8.82,-48.5
20551,-8.05,-48.5
20552,-8.05,-48.5
20553,-9.2,-48.13
20554,-9.2,-48.14
20555,-10.2,-48.31
20556,-10.2,-48.31
20557,-10.2,-48.31
20558,-10.26,-48.33
20559,-10.18,-48.36
20560,-10.18,-48.36
20562,-10.33,-48.3
20563,-10.21,-48.88
20564,-10.18,-48.9
20565,-10.18,-48.9
20567,-10.69,-48.4
20568,-10.69,-48.4
20570,-10.56,-48.92
20571,-10.56,-48.92
20573,-10.58,-49.19
20574,-10.58,-49.19
20575,-10.78,-49.61
20576,-10.78,-49.61
20577,-9.53,-48.59
20578,-9.53,-48.59
20579,-10.45,-48.32
20581,-10.75,-47.53
20583,-10.76,-48.1
20584,-10.76,-48.1
20585,-11.61,-46.83
20586,-11.61,-46.83
20587,-12.14,-49.17
20588,-12.49,-49.13
20589,-12.49,-49.13
20591,-11.75,-49.1
20592,-11.75,-49.1
20594,-11.8,-49.56
20595,-11.8,-49.56
20597,-11.49,-49.95
20598,-12.92,-46.96
20599,-12.93,-46.74
20602,-7.87,-48.89
20603,-10.26,-48.33
20605,-9.26,-49.96
20610,-11.49,-49.95
20613,-10.23,-48.55
20614,-9.54,-48.54
20619,-12.41,-46.42
20621,-11.97,-46.5
20630,-11.4,-46.89
20659,-10.83,-46.17
20882,-12.61,-47.86
20884,-11.7,-47.17
20887,-7.16,-48.2
20889,-11.71,-49.1
20891,-8.53,-48.49
20892,-11.54,-46.99
20894,-6.38,-48.59
20903,-6.43,-48.43
20904,-12.61,-47.86
20905,-5.66,-48.11
20906,-7.87,-48.89
21018,-2.7,-44.33
21022,-3.25,-47.74
21042,-12.4,-38.34
21044,-12.77,-38.48
21045,-14.18,-39.73
21049,-12.67,-38.28
21051,-8.37,-35.03
21052,-8.39,-35.03
21110,-7.63,-34.96
21116,-7.63,-34.96
21502,-22.15,-48.75
22051,-23.38,-46.4
22052,-22.92,-45.41
22803,-15.61,-48.13
22804,-15.78,-48.23
22817,-15.64,-47.85
22835,-15.65,-47.76
22886,-15.7,-47.91
22901,-15.83,-48.05
22902,-15.78,-48.13
22903,-15.84,-48.09
22904,-15.85,-48.03
22905,-15.81,-47.99
22907,-15.69,-48.21
22908,-15.88,-47.98
22909,-15.8,-48.08
22911,-15.89,-48.13
22912,-15.88,-47.98
22913,-15.81,-47.91
22914,-15.8,-47.9
22915,-15.78,-47.89
22916,-15.76,-47.9
22917,-15.82,-47.89
22919,-15.73,-47.85
22920,-15.81,-47.95
22921,-15.78,-47.78
22922,-15.85,-47.85
22923,-15.8,-47.78
22925,-15.79,-47.86
22926,-15.79,-47.92
22927,-15.64,-47.85
22928,-15.65,-47.76
22929,-15.61,-47.65
22930,-15.93,-47.54
22931,-15.71,-47.4
22932,-15.81,-47.87
22934,-15.68,-47.65
22936,-16.04,-47.96
22938,-15.89,-48.06
22939,-16.03,-48.04
22940,-15.9,-47.79
22943,-15.84,-47.94
22944,-15.89,-47.82
22945,-15.71,-47.91
22947,-16,-48.06
22959,-15.78,-47.9
22960,-15.79,-47.87
22961,-15.82,-47.89
22962,-15.81,-47.99
22963,-15.81,-47.95
22966,-15.76,-47.92
22997,-15.74,-47.79
23304,-17.8,-50.58
23306,-17.34,-49.93
23307,-18,-49.43
23308,-15.08,-49.3
23310,-18.68,-51.87
23313,-15.22,-48.99
23314,-17.27,-50.14
23318,-16.4,-48.93
23319,-16.58,-49.26
23321,-16.68,-49.24
23328,-18.15,-47.95
23335,-18.74,-52.3
23337,-18.73,-51.8
23338,-16.44,-51.4
23340,-16.79,-49.24
23341,-16.4,-48.94
23344,-18.37,-49.26
23349,-16.83,-49.21
23350,-15.73,-49.32
23353,-16.48,-51.42
23355,-16.54,-51.48
23356,-17.99,-48.54
23357,-16.72,-49.35
23363,-17.65,-50.48
23365,-17.73,-50.45
23366,-17.97,-51.76
23374,-17.63,-51.69
23375,-17.45,-51.18
23377,-17.88,-51.71
23379,-17.93,-51.69
23382,-18.4,-52.65
23385,-17.82,-50.97
23387,-16.36,-49.49
23388,-16.04,-49.79
23389,-16.37,-49.67
23390,-16.11,-49.34
23392,-16.47,-49.95
23393,-16.59,-50.33
23394,-15.94,-49.27
23395,-16.5,-49.42
23397,-16.4,-49.22
23398,-16.83,-49.54
23399,-15.95,-50.13
23400,-15.57,-49.93
23403,-16.94,-50.45
23417,-16.65,-47.83
23418,-16.4,-47.8
23419,-16.48,-47.78
23503,-13.45,-49.16
23504,-13.24,-49.51
23505,-13.27,-50.15
23506,-16.15,-47.99
23507,-16.67,-49.3
23508,-14.52,-49.12
23509,-14.98,-48.91
23770,-16.75,-49.25
23776,-17.82,-50.6
24000,-16.44,-51.08
24003,-15.26,-51.19
24004,-14.94,-51.08
24005,-15.59,-51.25
24006,-15.45,-50.75
24007,-15.87,-50.86
25696,-15.71,-56.19
25701,-11.95,-55.52
25703,-14.79,-57.97
25705,-14.83,-57.91
25708,-13.02,-58.19
25709,-10.17,-59.46
25710,-10.19,-59.46
25711,-15.66,-56
25712,-10.16,-59.45
25714,-10.15,-59.46
25717,-15.58,-55.95
25718,-13.78,-56.05
25719,-15.21,-59.01
25726,-15.7,-58.13
25727,-12.58,-55.71
25728,-12.55,-55.72
25731,-16.47,-54.67
25732,-16.5,-54.64
25735,-13.04,-55.94
25736,-16.18,-55.02
25739,-16.09,-55.07
25762,-17.28,-54.93
25763,-16.03,-55.36
25767,-15.55,-55.18
25769,-15.84,-54.38
25770,-14.63,-53.91
25771,-15.02,-53.94
25772,-14.41,-56.67
25773,-13.78,-57.84
25774,-28.2,-53.44
25775,-14.61,-57.74
25776,-14.95,-58.06
25777,-14.51,-59.47
25778,-13.65,-59.9
25779,-13.54,-59.03
25780,-13.63,-59.06
25781,-12.57,-55.72
25782,-9.93,-59.92
25783,-9.46,-59.22
25784,-9.78,-54.99
25785,-9.84,-57.82
25787,-14.36,-56.35
25788,-15.57,-54.31
25789,-12.39,-51.75
25803,-16,-55.12
25804,-15.98,-55.08
25806,-16.1,-55.35
25809,-16.3,-55.06
25810,-16.22,-54.94
25814,-16.09,-55.07
25815,-16.1,-55.04
25817,-15.98,-55.37
25818,-17.06,-53.27
26000,-15.33,-56.14
26001,-13.04,-55.22
26002,-11.45,-52.18
26003,-12.75,-56.51
26050,-9.67,-56.47
26094,-13.6,-56.2
26096,-13.8,-56.7
26098,-13.7,-56.79
26103,-12.53,-57.88
26106,-14.42,-57.82
26107,-14.33,-57.62
26150,-15.33,-59.25
26200,-16.7,-54.66
26201,-14.84,-58.62
26203,-13.39,-59.39
26205,-16.45,-55.32
26207,-14.89,-58.87
26211,-12.75,-56.03
26300,-15.61,-56.13
26308,-15.36,-55.45
26310,-15.38,-54.41
26314,-15.74,-55.53
26322,-9.63,-54.97
26323,-9.68,-54.96
26326,-17.93,-53.38
26330,-13.41,-58.6
26337,-16.67,-54.74
26339,-17.54,-54.43
26340,-16.71,-54.75
26361,-15.03,-57.21
26363,-14.76,-57.2
26372,-13.54,-59.03
26376,-11.31,-59.22
26378,-13.1,-54.82
26383,-12.79,-56.01
26392,-9.83,-55.02
26395,-10.33,-56.98
26397,-10.34,-56.98
26398,-10.35,-56.99
26400,-14.76,-58.05
26401,-14.74,-58.1
26402,-13.32,-57.6
26403,-15.26,-58.72
26404,-15.12,-58.96
26405,-15.24,-58.73
26406,-17.09,-54.83
26407,-17.61,-54.83
26408,-14.46,-59.51
26409,-13.85,-53.26
26411,-13.39,-57.62
26412,-17.09,-54.83
26413,-15.35,-54.21
26414,-13.86,-59.43
26415,-13.81,-59.45
26417,-13.86,-56.69
26421,-15.13,-58.73
26423,-15.04,-58.75
26429,-15.29,-58.71
26431,-15.39,-58.64
26433,-15.48,-55.71
26434,-13.52,-52.29
26435,-14.73,-56.3
26439,-13.36,-57.61
26445,-17.29,-53.28
26446,-13.27,-59.02
26447,-15.53,-55.86
26448,-15.57,-54.31
26449,-12.55,-55.72
26454,-19.9,-44.24
26457,-19.9,-44.24
26460,-19.54,-42.6
26461,-20.04,-44.17
26465,-18.67,-44.09
26470,-18.67,-44.09
26477,-19.44,-42.56
26481,-19.54,-42.64
26491,-19.54,-42.6
26492,-19.76,-44.1
26510,-19.6,-43.33
26513,-19.6,-43.33
26544,-19.96,-48.7
26666,-19.94,-44.02
26668,-19.96,-44.01
26700,-17.58,-44.64
26739,-19.4,-43.85
26740,-20.1,-43.98
26741,-20.14,-44.03
26742,-19.44,-44.35
26743,-19.49,-44.26
26744,-19.96,-44.05
26745,-19.97,-44.01
26746,-20.07,-44.12
26747,-19.39,-43.82
26748,-19.49,-44.31
26750,-20.1,-43.95
26787,-20.01,-44.09
26793,-19.95,-44.13
26798,-20.17,-43.97
26820,-19.97,-44
26829,-19.95,-44.03
26832,-19.78,-43.95
26842,-17.72,-40.76
26843,-17.83,-40.37
26844,-16.73,-41.89
26846,-16.48,-41.15
26847,-19.2,-43.05
26894,-17.2,-42.58
26900,-19.44,-41.61
26901,-19.77,-41.79
26902,-19.61,-41.8
26904,-18.6,-41.85
26907,-20.05,-41.74
26908,-19.99,-41.72
26909,-19.81,-43.27
26910,-18.94,-42.49
26911,-18.95,-42.53
26912,-17.6,-40.99
26914,-19.6,-43.2
26916,-19.81,-43.19
26917,-19.77,-43.03
26919,-19.6,-43.2
26920,-19.68,-43.2
26928,-18.86,-41.96
26939,-19.53,-42.64
26943,-19.82,-42.32
26945,-20.47,-43.09
26972,-20.72,-42.04
27005,-20.62,-42.14
27032,-17.71,-42.5
27051,-20.31,-47.08
27057,-18.89,-42.68
27058,-19.07,-42.89
27059,-19,-42.95
27060,-19.04,-42.92
27063,-20.53,-43.69
27065,-20.4,-43.51
27145,-20.95,-43.8
27153,-20.55,-43.82
27155,-20.44,-43.78
27157,-20.48,-43.92
27171,-21.21,-43.78
27186,-21.7,-43.48
27203,-20.4,-42.7
27210,-20.72,-42.88
27217,-20.34,-43.65
27226,-20.34,-42.56
27228,-21.22,-43.74
27231,-19.21,-46.11
27233,-18.88,-49.27
27234,-19.59,-47.07
27235,-19.9,-49.36
27236,-18.67,-48.16
27237,-19.02,-46.82
27238,-18.58,-49.51
27245,-19.53,-49.5
27252,-19.72,-50.19
27255,-19.31,-50.73
27257,-18.85,-50.12
27260,-20.1,-48.72
27271,-18.86,-48.28
27273,-18.91,-48.3
27300,-19.35,-48.23
27301,-19.81,-48.73
27302,-18.68,-48.5
27303,-19.52,-50.66
27304,-18.96,-49.45
27305,-19.7,-50.33
27306,-19.3,-47.46
27307,-19.02,-49.67
27308,-18.69,-49.01
27310,-19.92,-49.15
27330,-18.99,-48.4
27337,-19.65,-48.97
27340,-18.87,-48.3
27353,-19.3,-48.93
27354,-19.08,-48.76
27360,-18.76,-48.61
27371,-18.9,-48.38
27373,-19.94,-47.93
27374,-18.44,-49.19
27375,-18.84,-48.09
27376,-19.39,-47.82
27379,-19.15,-47.7
27380,-19.84,-47.89
27384,-18.81,-46.42
27390,-18.28,-46.86
27404,-18.64,-46.89
27408,-18.97,-48.34
27409,-20.13,-44.82
27411,-21.86,-44.51
27441,-19.86,-44.97
27499,-20.49,-45.98
27500,-20.09,-46.04
27501,-20.03,-45.55
27502,-20.07,-45.54
27503,-20.24,-44.75
27549,-20.7,-46.57
27557,-20.27,-44.99
27562,-16.7,-43.84
27565,-16.68,-43.88
27571,-17.06,-46.14
27575,-17.14,-46.82
27580,-17.42,-44.97
27584,-16.73,-44.06
27586,-16.66,-45.01
27588,-17.23,-45.86
27590,-16.96,-46.48
27591,-17.45,-46.69
27602,-19.07,-46.72
27608,-16.76,-43.9
27619,-16.19,-43.57
27620,-20.44,-45.45
27621,-16.36,-45.1
27630,-15.76,-43.05
27684,-19.64,-43.99
27687,-15.93,-44.31
27694,-16.46,-43.68
27695,-19.87,-44
27700,-17.06,-46.18
27701,-17.06,-46.18
27702,-15.2,-43.88
27704,-17.12,-46.66
27742,-17.55,-44.76
27746,-16.49,-47.28
27748,-17.1,-46.61
27776,-19.98,-48.26
27778,-18.36,-43.96
27779,-17.06,-46.18
27780,-16.68,-43.87
27851,-18.78,-50.23
27900,-21.29,-46.81
27901,-21.39,-46.25
27902,-22.49,-45.33
27903,-21.81,-46.14
27908,-21.6,-45.56
27910,-21.51,-45.4
27911,-22.31,-45.9
27913,-21.51,-45.4
27924,-21.19,-45.46
27930,-20.95,-45.82
28252,-21.07,-41.72
28253,-22.14,-42.1
28255,-22.12,-42.31
28256,-22.21,-43.14
28257,-21.9,-42.05
28258,-21.94,-42.09
28259,-22.14,-42.35
28261,-22.72,-43.24
28262,-22.72,-43.24
28263,-22.52,-42.7
28265,-22.72,-43.25
28266,-22.72,-43.24
28267,-22.29,-41.73
28268,-22.99,-44.22
28269,-22.71,-43.25
28270,-23.01,-44.04
28271,-22.66,-42.87
28272,-22.72,-43.25
28273,-22.55,-42.98
28274,-21.94,-42.27
28275,-21.82,-41.02
28276,-22.23,-43.08
28277,-22.22,-43.17
28278,-22.88,-43.03
28279,-22.88,-43.03
28281,-22.72,-42.95
28282,-22.83,-43.04
28283,-22.9,-43.12
28284,-22.94,-43.05
28285,-22.85,-43.1
28300,-22.76,-42.84
28303,-22.9,-42.83
28304,-22.75,-42.72
28305,-22.71,-42.63
28306,-22.58,-42.72
28307,-22.48,-42.66
28308,-22.55,-42.98
28310,-22.91,-42.94
28377,-22.3,-41.72
28403,-22.37,-41.79
28411,-22.37,-41.79
28426,-22.48,-42.01
28427,-22.62,-42
28429,-22.52,-41.94
28430,-22.89,-42.47
28431,-22.87,-42.34
28432,-22.83,-42.24
28433,-22.96,-42.03
28434,-22.88,-42.03
28435,-22.78,-41.92
28436,-22.32,-41.75
28500,-22.48,-42.19
28502,-22.44,-44.38
28503,-22.49,-44.54
28508,-22.5,-44.52
28517,-22.43,-44.36
28518,-22.43,-44.35
28519,-22.43,-44.32
28520,-22.42,-44.31
28521,-22.42,-44.34
28528,-22.49,-44.56
28700,-21.57,-41.92
28702,-21.56,-42.17
28710,-22.16,-42.43
28720,-22.4,-42.95
28721,-23,-44.46
28722,-23.03,-44.54
28724,-21.85,-41.03
28725,-22.26,-42.32
28727,-21.83,-41.28
28728,-21.64,-41.41
28730,-21.45,-41.41
28731,-21.04,-41.98
28732,-21.65,-41.74
28733,-22.52,-43.17
28737,-21.89,-41.21
28750,-22.19,-42.89
28771,-21.37,-46.95
28809,-22.66,-47.05
28811,-23.59,-48.01
28812,-21.76,-47.07
28814,-21.57,-46.62
28816,-22.71,-47.01
28817,-23.59,-48.1
28818,-22.68,-47.01
28836,-23.63,-48.06
28915,-21.41,-47.17
29052,-20.68,-42.62
29053,-21.11,-42.41
29054,-20.25,-41.89
29055,-21.45,-42.4
29551,-23.16,-49.97
29553,-23.1,-49.94
29555,-23.06,-49.64
29556,-23.05,-49.7
29557,-22.94,-49.78
29559,-21.41,-47.17
29561,-22.76,-49.72
29562,-22.9,-49.62
29563,-23.02,-49.47
29568,-23.01,-49.31
29571,-22.89,-49.24
29572,-23.04,-49.16
29580,-23.53,-49.25
29581,-23.09,-48.92
29589,-23.16,-49.97
29597,-22.87,-49.6
29600,-23.02,-49.16
29603,-23.19,-49.39
29605,-23.4,-49.34
29606,-22.9,-49.64
29607,-23.43,-48.87
29608,-23.04,-49.16
29611,-23.52,-49.23
29612,-23.42,-49.07
29624,-21.57,-46.62
29851,-22.27,-48.11
29854,-22.88,-46.8
29855,-22.69,-47.6
29856,-21.19,-50.47
29857,-20.22,-47.65
29859,-22.35,-48.11
29863,-20.49,-47.86
29865,-21.17,-48.12
29866,-21.18,-47.63
29869,-21.18,-47.82
29874,-21.89,-49.05
29875,-21.88,-49.23
29876,-21.81,-49.16
29877,-21.74,-49.36
29880,-22.02,-48.92
29882,-21.89,-49.05
29883,-22.7,-47.37
29887,-21.2,-47.85
29889,-20.52,-47.42
29892,-22.71,-47.13
29896,-22.66,-47.52
29898,-22.83,-47.2
29900,-20.48,-47.87
29902,-20.94,-48.25
29904,-21.75,-48.08
29906,-20.28,-48.19
29908,-21.8,-50.21
29909,-20.61,-48
29911,-21.12,-47.96
29915,-20.69,-49.11
29917,-21.64,-49.84
29920,-21.34,-48.3
29921,-21.32,-48.12
29923,-22.63,-48.75
29925,-22.49,-48.79
29927,-21.21,-48.84
29929,-21.04,-48.72
29930,-21.32,-48.12
29932,-21.11,-48.08
29935,-20.48,-48.41
29938,-20.55,-48.56
29942,-20.42,-48.21
29945,-20.66,-48.53
29950,-20.75,-47.43
29953,-21.2,-48.69
29955,-22.1,-48.48
29958,-21.18,-47.63
29962,-23.01,-47.53
29964,-22.63,-47.68
29965,-22.55,-48.81
29967,-22.66,-47.21
29969,-21,-48.29
29970,-22.48,-48.53
29975,-21.05,-50.84
29979,-21.11,-49.32
29980,-21.67,-49.79
29982,-21.41,-48.28
29987,-22.99,-47.14
29988,-22.9,-47.06
29991,-20.55,-47.81
29992,-20.44,-47.89
30002,-22.93,-46.9
30003,-22.82,-46.88
30005,-20.94,-50.5
30006,-22.23,-49.93
30007,-22.7,-47.36
30009,-22.67,-47.6
30012,-20.3,-48.77
30013,-20.55,-47.81
30014,-22.28,-46.76
30015,-22.26,-46.72
30016,-21.89,-48.15
30017,-22.44,-49.92
30019,-21.73,-48.68
30020,-22.89,-48.43
30021,-23.08,-48.38
30022,-23.1,-48.61
30024,-22.89,-48.43
30025,-22.89,-48.43
30037,-21.88,-47.79
30038,-24.04,-49.46
30040,-22.07,-48.06
30043,-22.85,-47.14
30049,-22.96,-47.2
30050,-23.09,-48.27
30052,-22.5,-48.94
30066,-21.05,-48.27
30067,-20.94,-48.25
30074,-23,-47.15
30077,-22.9,-47.2
30120,-22.86,-46.99
30123,-21.34,-48.23
30126,-21.16,-47.75
30141,-20.83,-49.39
30144,-22.75,-47.13
30147,-22.89,-47.19
30148,-22.83,-47.07
30150,-22.37,-48.69
30152,-22.33,-48.73
30155,-22.24,-49.98
30156,-20.83,-49.36
30157,-22.88,-46.8
30159,-21.33,-50.95
30160,-20.49,-49.54
30176,-21.14,-47.88
30181,-21.41,-48.28
30185,-23.05,-46.84
30195,-20.82,-49.49
30196,-20.97,-48.47
30203,-22.7,-47.3
30204,-22.7,-47.28
30210,-22.47,-46.72
30221,-22.81,-47.21
30224,-22.89,-47.18
30235,-22.68,-47.72
30246,-22.8,-47.13
30249,-22.75,-47.15
30250,-22.9,-47.19
30253,-22.69,-47.16
30264,-22.7,-47.14
30291,-21.06,-50.46
30292,-21.04,-50.46
30295,-21.17,-50.45
30306,-20.4,-49
30307,-21.46,-49.58
30309,-22.1,-50.19
30334,-20.94,-48.08
30340,-21.01,-47.99
30341,-22.63,-48.75
30347,-21.8,-49.93
30354,-21.24,-50.65
30355,-21.4,-50.49
30356,-20.87,-49.57
30359,-20.63,-49.65
30362,-21.08,-49.68
30365,-20.9,-49.45
30367,-21.04,-49.37
30370,-22.44,-48.67
30400,-20.58,-47.78
30411,-22.52,-48.64
30416,-22.7,-47.36
30467,-20.72,-47.46
30503,-21.83,-48.49
30504,-21.77,-48.57
30515,-21.2,-50.4
30518,-22.48,-48.52
30561,-20.92,-48.53
30649,-20.87,-48.16
30650,-23.22,-47.47
30653,-23.07,-47.01
30665,-23.09,-47.2
30666,-23.14,-47.24
30667,-23.21,-47.51
30668,-23.21,-47.3
30669,-23.21,-47.29
30670,-23.21,-47.28
30671,-23.21,-47.3
30672,-23.31,-47.3
30673,-23.31,-47.3
30674,-23.43,-47.39
30676,-23.15,-47
30677,-23.15,-46.87
30678,-23.09,-46.95
30679,-23.09,-46.95
30680,-23.45,-47.7
30682,-23.25,-47.35
30683,-23.03,-46.98
30684,-23.07,-47
30685,-23.43,-47.09
30688,-23.14,-47.24
30691,-23.65,-47.56
30694,-23.97,-46.47
30695,-23.27,-47.26
30700,-23.12,-47.21
30707,-23.51,-47.5
30708,-23.51,-47.5
30709,-23.47,-47.55
30710,-23.45,-47.41
30711,-23.45,-47.41
30712,-23.43,-47.41
30714,-23.43,-47.42
30720,-23.46,-47.46
30724,-23.5,-47.45
30727,-23.55,-47.43
30728,-23.55,-47.44
30729,-23.5,-47.46
30730,-23.43,-47.39
30731,-23.4,-47.6
30732,-23.35,-47.62
30733,-23.35,-47.62
30734,-23.42,-47.42
30735,-23.42,-47.45
30763,-23.18,-46.98
30764,-23.18,-46.98
30771,-23.21,-46.84
30772,-23.21,-46.84
30773,-23.21,-46.84
30778,-23.2,-46.82
30781,-23.2,-46.83
30782,-23.21,-46.81
30783,-23.2,-46.87
30786,-23.22,-46.79
30787,-23.21,-46.78
30806,-23.17,-46.92
30807,-23.17,-46.92
30810,-23.19,-46.88
30813,-23.17,-46.96
30814,-23.18,-46.95
30817,-23.17,-46.95
30818,-23.16,-46.95
30819,-23.17,-46.93
30822,-23.15,-46.94
30831,-23.53,-47.19
30832,-23.54,-47.17
30833,-23.52,-47.14
30835,-23.66,-47.22
30836,-23.66,-47.22
30842,-23.63,-47.5
30843,-23.59,-47.42
30846,-23.56,-47.44
30851,-23.93,-46.35
30853,-23.83,-46.36
30854,-23.87,-46.43
30855,-23.15,-46.94
30856,-23.85,-46.4
30859,-23.84,-46.39
30862,-23.84,-46.38
30865,-23.83,-46.36
30868,-23.85,-46.39
30871,-23.86,-46.41
30877,-23.88,-46.44
