$version=3
!Num Name........ .Bus. Tipo #Uni .PotIns ..FatOpe ProbFal SFal Stat. ....O&M CurtCos TechTyp
5230 MMGDMA19110      0    0    1       0        1       0    0   567       0      11       2
5231 MMGDMA19300      0    0    1       0        1       0    0   567       0      11       2
5232 MMGDMA19302      0    0    1       0        1       0    0   567       0      11       2
5233 MMGDMA19310      0    0    1       0        1       0    0   567       0      11       2
5234 MMGDMA19317      0    0    1       0        1       0    0   567       0      11       2
5235 MMGDMA19318      0    0    1       0        1       0    0   567       0      11       2
5236 MMGDMA19322      0    0    1       0        1       0    0   567       0      11       2
5237 MMGDMA607        0    0    1       0        1       0    0   567       0      11       2
5238 MMGDMA615        0    0    1       0        1       0    0   567       0      11       2
5239 MMGDMA630        0    0    1       0        1       0    0   567       0      11       2
5240 MMGDMA631        0    0    1       0        1       0    0   567       0      11       2
5241 MMGDMA632        0    0    1       0        1       0    0   567       0      11       2
5242 MMGDMA636        0    0    1       0        1       0    0   567       0      11       2
5243 MMGDMA638        0    0    1       0        1       0    0   567       0      11       2
5244 MMGDMA639        0    0    1       0        1       0    0   567       0      11       2
5245 MMGDMA669        0    0    1       0        1       0    0   567       0      11       2
5246 MMGDMA814        0    0    1       0        1       0    0   567       0      11       2
5247 MMGDMA831        0    0    1       0        1       0    0   567       0      11       2
5248 MMGDMA930        0    0    1       0        1       0    0   567       0      11       2
5701 MMGDPA10001      0    0    1       0        1       0    0   572       0      11       2
5702 MMGDPA10998      0    0    1       0        1       0    0   572       0      11       2
5703 MMGDPA13015      0    0    1       0        1       0    0   572       0      11       2
5704 MMGDPA192        0    0    1       0        1       0    0   572       0      11       2
5705 MMGDPA19507      0    0    1       0        1       0    0   572       0      11       2
5706 MMGDPA19508      0    0    1       0        1       0    0   572       0      11       2
5707 MMGDPA19513      0    0    1       0        1       0    0   572       0      11       2
5708 MMGDPA19515      0    0    1       0        1       0    0   572       0      11       2
5709 MMGDPA19516      0    0    1       0        1       0    0   572       0      11       2
5710 MMGDPA19519      0    0    1       0        1       0    0   572       0      11       2
5711 MMGDPA19523      0    0    1       0        1       0    0   572       0      11       2
5712 MMGDPA19525      0    0    1       0        1       0    0   572       0      11       2
5713 MMGDPA19545      0    0    1       0        1       0    0   572       0      11       2
5714 MMGDPA19546      0    0    1       0        1       0    0   572       0      11       2
5715 MMGDPA19549      0    0    1       0        1       0    0   572       0      11       2
5716 MMGDPA19550      0    0    1       0        1       0    0   572       0      11       2
5717 MMGDPA19564      0    0    1       0        1       0    0   572       0      11       2
5718 MMGDPA19566      0    0    1       0        1       0    0   572       0      11       2
5719 MMGDPA19588      0    0    1       0        1       0    0   572       0      11       2
5720 MMGDPA19589      0    0    1       0        1       0    0   572       0      11       2
5721 MMGDPA19658      0    0    1       0        1       0    0   572       0      11       2
5722 MMGDPA19659      0    0    1       0        1       0    0   572       0      11       2
5723 MMGDPA19660      0    0    1       0        1       0    0   572       0      11       2
5724 MMGDPA19662      0    0    1       0        1       0    0   572       0      11       2
5725 MMGDPA19699      0    0    1       0        1       0    0   572       0      11       2
5726 MMGDPA19751      0    0    1       0        1       0    0   572       0      11       2
5727 MMGDPA19752      0    0    1       0        1       0    0   572       0      11       2
5728 MMGDPA19757      0    0    1       0        1       0    0   572       0      11       2
5729 MMGDPA19760      0    0    1       0        1       0    0   572       0      11       2
5730 MMGDPA19787      0    0    1       0        1       0    0   572       0      11       2
5731 MMGDPA560        0    0    1       0        1       0    0   572       0      11       2
5732 MMGDPA561        0    0    1       0        1       0    0   572       0      11       2
