$version=1
!Code,Name,System,Area,Zone,ControlType,BaseVoltage,FlagLoadShedding,FlagMonitored
21014,MINVV--AL230,3,117,,0,230,0,0
21015,ALEMAO-PA230,4,112,,0,230,0,0
21016,CRISTA-PA230,4,112,,0,230,0,0
21017,VALECA-PA230,4,112,,0,230,0,0
21018,VALEOP-PA230,4,112,,0,230,0,0
21019,VALEPO-MA230,4,117,,0,230,0,0
21020,ARAGNM-PA230,4,112,,0,230,0,0
21022,MILTON-PA230,4,112,,0,230,0,0
21025,VALEMA-BA230,3,117,,0,230,0,0
21026,CAP----PA230,4,112,,0,230,0,0
21027,ALPA---PA230,4,112,,0,230,0,0
21030,SINOBR-PA230,4,112,,0,230,0,0
21034,PISF-1-PE230,3,117,,0,230,0,0
21035,PISF-2-PE230,3,117,,0,230,0,0
21036,CARAIB-BA230,3,117,,0,230,0,0
21037,LIBRA--CE230,3,117,,0,230,0,0
21038,PORTLA-CE230,3,117,,0,230,0,0
21039,GERDAU-PE230,3,117,,0,230,0,0
21040,PETROF-PE230,3,117,,0,230,0,0
21041,PETROQ-PE230,3,117,,0,230,0,0
21042,FERBAS-BA230,3,117,,0,230,0,0
21043,GERDAU-BA230,3,117,,0,230,0,0
21044,DOWQUI-BA230,3,117,,0,230,0,0
21045,ATLANT-BA230,3,117,,0,230,0,0
21046,BRASKE-AL230,3,117,,0,230,0,0
21047,VALEFE-SE230,3,117,,0,230,0,0
21048,APODI--CE006,3,117,,0,6.9,0,0
21049,FORD---BA230,3,117,,0,230,0,0
21051,RNEST--PE230,3,117,,0,230,0,0
21052,U-50--UTE069,3,117,,1,69,0,0
21100,BKNUNB-BA230,3,117,,0,230,0,0
21101,BKNUSC-BA230,3,117,,0,230,0,0
21102,PARANA-BA230,3,117,,0,230,0,0
21110,FIAT---PE230,3,117,,0,230,0,0
21111,DATPEC-CE230,3,117,,0,230,0,0
21116,FIAT---PE069,3,117,,0,69,0,0
21200,FAFEN--SE230,3,117,,0,230,0,0
21201,CIMESA-SE230,3,117,,0,230,0,0
21301,ALCOA--PA230,4,112,,0,230,0,0
21302,MRN----PA230,4,112,,0,230,0,0
21502,BARIRBUHE013,10,35,,1,13.8,0,0
22001,D#2MSG-SP138,1,56,,0,138,0,0
22002,D#1MSG-SP138,1,56,,0,138,0,0
22003,D1DCTA-SP088,1,56,,0,88,0,0
22004,D2DCTA-SP088,1,56,,0,88,0,0
22051,A.AZUL-SP088,1,56,,0,88,0,0
22052,GV--BE-SP138,1,56,,0,138,0,0
22801,SE--AC-DF138,1,998,,0,138,0,0
22802,SE--TG-DF138,1,998,,0,138,0,0
22803,SE--RB-DF138,1,998,,0,138,0,0
22804,SE--RD-DF138,1,998,,0,138,0,0
22805,E-CN01-DF138,1,998,,0,138,0,0
22806,E-CN02-DF138,1,998,,0,138,0,0
22807,SE--CN-DF138,1,998,,0,138,0,0
22808,SE--CS-DF138,1,998,,0,138,0,0
22810,SE--RF-DF138,1,998,,0,138,0,0
22811,SE--TN-DF138,1,998,,0,138,0,0
22812,SE--GD-DF138,1,998,,0,138,0,0
22813,SE--BN-DF138,1,998,,0,138,0,0
22814,SE--BC-DF138,1,998,,0,138,0,0
22815,SE--CD-DF138,1,998,,0,138,0,0
22816,SE--JK-DF138,1,998,,0,138,0,0
22817,TOCANT-DF138,1,998,,0,138,0,0
22818,SE-ST--DF138,1,998,,0,138,0,0
22819,SE--CT-DF138,1,998,,0,138,0,0
22820,SE--SW-DF138,1,998,,0,138,0,0
22821,SE--ES-DF138,1,998,,0,138,0,0
22822,SE--SO-DF138,1,998,,0,138,0,0
22823,SE--MJ-DF138,1,998,,0,138,0,0
22824,SE--SM-DF138,1,998,,0,138,0,0
22825,SE--MG-DF138,1,998,,0,138,0,0
22827,SE--HP-DF138,1,998,,0,138,0,0
22829,SE--VA-DF069,1,998,,0,69,0,0
22831,SE--CS-DF069,1,998,,0,69,0,0
22833,SE--NB-DF069,1,998,,0,69,0,0
22835,SE--ST-DF069,1,998,,0,69,0,0
22836,SE--PL-DF069,1,998,,0,69,0,0
22837,SE--PD-DF069,1,998,,0,69,0,0
22838,SE--SJ-DF069,1,998,,0,69,0,0
22839,SE--NB-DF138,1,998,,0,138,0,0
22840,SE--BA-DF069,1,998,,0,69,0,0
22841,SE--01-DF034,1,998,,0,34.5,0,0
22842,SE--02-DF034,1,998,,0,34.5,0,0
22843,SE--05-DF034,1,998,,0,34.5,0,0
22844,E_GR01-DF034,1,998,,0,34.5,0,0
22845,E_GR02-DF034,1,998,,0,34.5,0,0
22846,SE--GR-DF034,1,998,,0,34.5,0,0
22847,SE--GM-DF138,1,998,,0,138,0,0
22850,SE--RJ-DF069,1,998,,0,69,0,0
22854,SE--TG-DF034,1,998,,0,34.5,0,0
22856,SE--EN-DF138,1,998,,0,138,0,0
22857,SE--BZ-DF034,1,998,,0,34.5,0,0
22860,SE-06B-DF138,1,998,,0,138,0,0
22861,SE0502-DF034,1,998,,0,34.5,0,0
22863,SE0802-DF034,1,998,,0,34.5,0,0
22864,SE--CC-DF138,1,998,,0,138,0,0
22865,SE--RJ-DF138,1,998,,0,138,0,0
22866,SE--NW-DF138,1,998,,0,138,0,0
22867,SE--PW-DF138,1,998,,0,138,0,0
22869,SE-BN2-DF034,1,998,,0,34.5,0,0
22870,BNFIC4-DF000,1,998,,0,999,0,0
22872,SE--BN-DF034,1,998,,0,34.5,0,0
22873,SE--BC-DF034,1,998,,0,34.5,0,0
22874,SE--03-DF034,1,998,,0,34.5,0,0
22875,SE--04-DF034,1,998,,0,34.5,0,0
22876,SE--06-DF034,1,998,,0,34.5,0,0
22877,E_0701-DF034,1,998,,0,34.5,0,0
22878,E_0702-DF034,1,998,,0,34.5,0,0
22879,SE--07-DF034,1,998,,0,34.5,0,0
22880,SE--08-DF034,1,998,,0,34.5,0,0
22881,SE--09-DF034,1,998,,0,34.5,0,0
22882,SE--10-DF034,1,998,,0,34.5,0,0
22883,SE--SB-DF034,1,998,,0,34.5,0,0
22884,E_TO11-DF034,1,998,,0,34.5,0,0
22885,E_TO12-DF034,1,998,,0,34.5,0,0
22886,SE--TO-DF034,1,998,,0,34.5,0,0
22887,E_TO21-DF034,1,998,,0,34.5,0,0
22888,E_TO22-DF034,1,998,,0,34.5,0,0
22891,UHE-PA-DF034,1,998,,0,34.5,0,0
22892,BNFIC1-DF000,1,998,,0,999,0,0
22893,BNFIC2-DF000,1,998,,0,999,0,0
22894,BNFIC3-DF000,1,998,,0,999,0,0
22895,E_0901-DF034,1,998,,0,34.5,0,0
22896,E_0902-DF034,1,998,,0,34.5,0,0
22898,SE--SS-DF034,1,998,,0,34.5,0,0
22899,SE--MG-DF034,1,998,,0,34.5,0,0
22901,SE--TG-DF013,1,998,,0,13.8,0,0
22902,SE--CN-DF013,1,998,,0,13.8,0,0
22903,SE--CS-DF013,1,998,,0,13.8,0,0
22904,SE--AC-DF013,1,998,,0,13.8,0,0
22905,SE--GR-DF013,1,998,,0,13.8,0,0
22907,SE--BZ-DF013,1,998,,0,13.8,0,0
22908,SE--NB-DF013,1,998,,0,13.8,0,0
22909,SE--TN-DF013,1,998,,0,13.8,0,0
22910,SE--GD-DF013,1,998,,0,13.8,0,0
22911,SE--SO-DF013,1,998,,0,13.8,0,0
22912,SE--RF-DF013,1,998,,0,13.8,0,0
22913,SE--01-DF013,1,998,,0,13.8,0,0
22914,SE--02-DF013,1,998,,0,13.8,0,0
22915,SE--03-DF013,1,998,,0,13.8,0,0
22916,SE--04-DF013,1,998,,0,13.8,0,0
22917,SE05---DF013,1,998,,0,13.8,0,0
22919,SE--07-DF013,1,998,,0,13.8,0,0
22920,SE--08-DF013,1,998,,0,13.8,0,0
22921,SE--09-DF013,1,998,,0,13.8,0,0
22922,SE--10-DF013,1,998,,0,13.8,0,0
22923,PA----UHE013,1,998,,1,13.8,0,0
22924,SE--BN-DF013,1,998,,0,13.8,0,0
22925,SE--BC-DF013,1,998,,0,13.8,0,0
22926,SE--SW-DF013,1,998,,0,13.8,0,0
22927,SE--CT-DF013,1,998,,0,13.8,0,0
22928,SE--SB-DF013,1,998,,0,13.8,0,0
22929,SE--PL-DF013,1,998,,0,13.8,0,0
22930,SE--PD-DF013,1,998,,0,13.8,0,0
22931,SE--SJ-DF013,1,998,,0,13.8,0,0
22932,SE--ES-DF013,1,998,,0,13.8,0,0
22934,SE--VA-DF013,1,998,,0,13.8,0,0
22936,SE--JK-DF013,1,998,,0,13.8,0,0
22937,SE--BA-DF013,1,998,,0,13.8,0,0
22938,SE--MJ-DF013,1,998,,0,13.8,0,0
22939,SE--SM-DF013,1,998,,0,13.8,0,0
22940,SE--SS-DF013,1,998,,0,13.8,0,0
22943,SE--HP-DF013,1,998,,0,13.8,0,0
22944,SE--MG-DF013,1,998,,0,13.8,0,0
22945,SE--CD-DF013,1,998,,0,13.8,0,0
22947,SE--GM-DF013,1,998,,0,13.8,0,0
22957,SE--PW-DF013,1,998,,0,13.8,0,0
22959,SE--EN-DF013,1,998,,0,13.8,0,0
22960,SE--06-DF013,1,998,,0,13.8,0,0
22961,SE0502-DF013,1,998,,0,13.8,0,0
22962,SEGR02-DF013,1,998,,0,13.8,0,0
22963,SE0802-DF013,1,998,,0,13.8,0,0
22964,SE--CC-DF013,1,998,,0,13.8,0,0
22966,SE--NW-DF013,1,998,,0,13.8,0,0
22995,SE-BC1-DF138,1,998,,0,138,0,0
22996,SE--IT-DF138,1,998,,0,138,0,0
22997,SE--IT-DF013,1,998,,0,13.8,0,0
22998,B.LEST-DF138,1,998,,0,138,0,0
23003,SE--GT-DF034,1,998,,0,34.5,0,0
23004,E--E30-DF034,1,998,,0,34.5,0,0
23005,E--181-DF034,1,998,,0,34.5,0,0
23006,E--182-DF034,1,998,,0,34.5,0,0
23007,SE-ELN-DF034,1,998,,0,34.5,0,0
23043,TOCT--TAP138,1,998,,0,138,0,0
23044,CIPLAN-DF138,1,998,,0,138,0,0
23045,AUX-RJ-DF138,1,998,,0,138,0,0
23302,SBARTO-GO034,1,998,,0,34.5,0,0
23303,SALGAD-GO034,1,998,,0,34.5,0,0
23304,IPEGUA-GO138,1,998,,0,138,0,0
23305,CHAPAD-GO138,1,998,,0,138,0,0
23306,TRBIO-UTE013,1,998,,1,13.8,0,0
23307,PLANALUTE013,1,998,,1,13.8,0,0
23308,CODORAUTE013,1,998,,1,13.8,0,0
23309,CABUI--GO138,1,998,,0,138,0,0
23310,ESPORAPCH013,10,998,,1,13.8,0,0
23313,JALLESUTE013,1,998,,1,13.8,0,0
23314,NGERACUTE013,1,998,,1,13.8,0,0
23315,GAMELE-GO034,1,998,,0,34.5,0,0
23318,DAIA--UTE013,1,998,,1,13.8,0,0
23319,XAVANTUTE013,1,998,,1,13.8,0,0
23321,GLESTE-GO230,1,998,,0,230,0,0
23328,CATALA-GO069,1,998,,0,69,0,0
23329,ULTRAF-GO138,1,998,,0,138,0,0
23330,AMBEV--GO138,1,998,,0,138,0,0
23334,CAIAPO-GO138,1,998,,0,138,0,0
23335,PONTALPCH013,1,998,,1,13.8,0,0
23336,QUEIXA-GO138,1,998,,0,138,0,0
23337,QUEIX-PCH013,1,998,,1,13.8,0,0
23338,CAIAPOPCH013,1,998,,1,13.8,0,0
23340,ANHANG-GO013,1,998,,0,13.8,0,0
23341,DAIA---GO034,1,998,,0,34.5,0,0
23342,CERRAD-GO138,1,998,,0,138,0,0
23343,CIBA---GO138,1,998,,0,138,0,0
23344,CIBA--UTE013,1,998,,1,13.8,0,0
23345,VOTORA-GO138,1,998,,0,138,0,0
23347,SVERDE-GO138,1,998,,0,138,0,0
23348,MBALSA-GO138,1,998,,0,138,0,0
23349,APAREC-GO138,1,998,,0,138,0,0
23350,JARAGU-GO069,1,998,,0,69,0,0
23351,C.MAGA-MT230,1,998,,0,230,0,0
23352,RENIC--GO138,1,998,,0,138,0,0
23353,RENIC-PCH006,1,998,,1,6.9,0,0
23354,TAMBOR-GO138,1,998,,0,138,0,0
23355,TAMBORPCH006,1,998,,1,6.9,0,0
23356,VILCOR-GO138,1,998,,0,138,0,0
23357,CARAJA-GO069,1,998,,0,69,0,0
23358,CARTGO-GO138,1,998,,0,138,0,0
23359,CAOA---GO138,1,998,,0,138,0,0
23362,VERDE8-GO138,1,998,,0,138,0,0
23363,VERDE8PCH013,1,998,,1,13.8,0,0
23364,YPE----GO138,1,998,,0,138,0,0
23365,YPE---PCH013,1,998,,1,13.8,0,0
23366,FAZVELPCH013,1,998,,1,13.8,0,0
23367,NIQULC-GO069,1,998,,0,69,0,0
23373,VERD2B-GO069,1,998,,0,69,0,0
23374,RCLARO-GO069,1,998,,0,69,0,0
23375,MONTIV-GO069,1,998,,0,69,0,0
23377,JATAI--GO069,1,998,,0,69,0,0
23378,COIMBR-GO069,1,998,,0,69,0,0
23379,S.AZUL-GO069,1,998,,0,69,0,0
23382,CHAPAD-GO069,1,998,,0,69,0,0
23384,RVERDE-GO069,1,998,,0,69,0,0
23385,CABRIU-GO069,1,998,,0,69,0,0
23387,INHUMA-GO069,1,998,,0,69,0,0
23388,ITABER-GO069,1,998,,0,69,0,0
23389,ARACU--GO069,1,998,,0,69,0,0
23390,PETROL-GO069,1,998,,0,69,0,0
23391,TAPNER-GO069,1,998,,0,69,0,0
23392,ANICUN-GO069,1,998,,0,69,0,0
23393,FIRMIN-GO069,1,998,,0,69,0,0
23394,SFRANC-GO069,1,998,,0,69,0,0
23395,GOIANI-GO069,1,998,,0,69,0,0
23396,ETERNI-GO069,1,998,,0,69,0,0
23397,NEROPO-GO069,1,998,,0,69,0,0
23398,GUAPO--GO069,1,998,,0,69,0,0
23399,GOIAS--GO069,1,998,,0,69,0,0
23400,ITAPUR-GO069,1,998,,0,69,0,0
23402,SLMBEL-GO069,1,998,,0,69,0,0
23403,PARAUN-GO069,1,998,,0,69,0,0
23404,HIDROL-GO138,1,998,,0,138,0,0
23405,PIRENO-GO138,1,998,,0,138,0,0
23408,FAZCAN-GO138,1,998,,0,138,0,0
23412,JKJATA-GO138,1,998,,0,138,0,0
23417,GAMELEPCH006,1,998,,1,6.9,0,0
23418,SALGADPCH006,1,998,,1,6.9,0,0
23419,SBARTOPCH006,1,998,,1,6.9,0,0
23503,PORANG-GO069,1,998,,0,69,0,0
23504,NPLANA-GO069,1,998,,0,69,0,0
23505,SMIGUE-GO069,1,998,,0,69,0,0
23506,MARARO-GO069,1,998,,0,69,0,0
23507,CAMPIN-GO069,1,998,,0,69,0,0
23508,URUAC--GO069,1,998,,0,69,0,0
23509,B.ALTO-GO069,1,998,,0,69,0,0
23511,AMARIL-GO138,1,998,,0,138,0,0
23633,UCDOUR-GO138,1,998,,0,138,0,0
23770,REAL-2-GO138,1,998,,0,138,0,0
23771,CROWN--GO138,1,998,,0,138,0,0
23772,R.VER3-GO138,7,998,,0,138,0,0
23773,TAPYPE-GO138,1,998,,0,138,0,0
23776,STAHEL-GO069,1,998,,0,69,0,0
23777,CARGI-TAP138,1,998,,0,138,0,0
23778,FLORA-TAP138,1,998,,0,138,0,0
23779,EEAB---GO138,1,998,,0,138,0,0
24000,IPORA--GO069,1,998,,0,69,0,0
24003,BRITAN-GO069,1,998,,0,69,0,0
24004,ARUANA-GO069,1,998,,0,69,0,0
24005,FAZCAN-GO069,1,998,,0,69,0,0
24006,MATRIN-GO069,1,998,,0,69,0,0
24007,JUSSAR-GO069,1,998,,0,69,0,0
24008,STACEC-GO138,1,998,,0,138,0,0
24009,T.MARI-GO138,1,998,,0,138,0,0
24010,APORE--GO138,1,998,,0,138,0,0
24011,CBELOS-GO138,1,998,,0,138,0,0
24012,CABRIU-GO138,1,998,,0,138,0,0
24013,URUACU-GO138,1,998,,0,138,0,0
24014,S.AZUL-GO138,1,998,,0,138,0,0
24015,ITAPUR-GO138,1,998,,0,138,0,0
24016,MONTIV-GO138,1,998,,0,138,0,0
24017,RVERD2-GO138,1,998,,0,138,0,0
24094,BRITA2-GO138,1,998,,0,138,0,0
24096,MATRIN-GO138,1,998,,0,138,0,0
24099,ARAG-N-GO069,1,998,,0,69,0,0
24100,ARAG-N-GO138,1,998,,0,138,0,0
24201,NMUTU3-MT013,1,998,,0,13.8,0,0
24202,NMUTU3-MT000,1,998,,0,999,0,0
25661,NOBREC-MT000,1,998,,0,999,0,0
25662,NOBR-C-MT013,1,998,,0,13.8,0,0
25696,V.GRD2-MT138,1,998,,0,138,0,0
25701,SNPDST-MT138,1,998,,0,138,0,0
25702,TSANTA-MT138,1,998,,0,138,0,0
25703,TSANTAPCH013,1,998,,1,13.8,0,0
25704,PAMPEA-MT138,1,998,,0,138,0,0
25705,PAMPEAPCH013,1,998,,1,13.8,0,0
25706,DSACRE-MT138,1,998,,0,138,0,0
25707,SACRE2-MT138,1,998,,0,138,0,0
25708,SACRE2PCH013,1,998,,1,13.8,0,0
25709,ARIPUA-MT034,1,60,,0,34.5,0,0
25710,GUACU-UTE013,1,998,,1,13.8,0,0
25711,CBA-DI-MT138,1,998,,0,138,0,0
25712,FAXINAPCH013,1,998,,1,13.8,0,0
25713,SC1STD-MT138,1,998,,0,138,0,0
25714,ARIPUAPCH013,1,998,,1,13.8,0,0
25715,SC2STD-MT138,1,998,,0,138,0,0
25716,STADEU-MT138,1,998,,0,138,0,0
25717,INPAS1UTE013,1,998,,1,13.8,0,0
25718,INPAS2UTE013,1,998,,1,13.8,0,0
25719,NGUAPOPCH013,1,998,,1,13.8,0,0
25720,BNORT4-MT138,1,998,,0,138,0,0
25721,JAUCMT-MT013,1,998,,0,13.8,0,0
25723,COLET--MT034,1,998,,0,34.5,0,0
25724,COLET--MT138,1,998,,0,138,0,0
25725,UTNMIL-MT138,1,998,,0,138,0,0
25726,NOVMILUTE013,1,998,,1,13.8,0,0
25727,SOR.R2-MT069,1,998,,0,69,0,0
25728,SOR.CT-MT069,1,998,,0,69,0,0
25729,CQUEB--MT069,1,998,,0,69,0,0
25730,ARIPUA-MT138,1,998,,0,138,0,0
25731,ADM----MT138,1,998,,0,138,0,0
25732,BUNGE--MT138,1,998,,0,138,0,0
25733,COLNZA-MT138,1,998,,0,138,0,0
25735,LUCAS--MT138,1,998,,0,138,0,0
25736,BELEZAPCH034,1,998,,1,34.5,0,0
25739,ACLAR-PCH034,1,998,,1,34.5,0,0
25740,ABRANCPCH034,1,998,,1,34.5,0,0
25741,NMVERD-MT034,1,998,,0,34.5,0,0
25743,SAPZAL-MT034,1,998,,0,34.5,0,0
25760,SORRI4-MT000,1,998,,0,999,0,0
25761,SORRI4-MT013,1,998,,0,13.8,0,0
25762,CGHSMSPCH013,1,998,,1,13.8,0,0
25763,CGHGLRPCH013,1,998,,1,13.8,0,0
25765,CAIANAPCH013,1,998,,1,13.8,0,0
25766,B.FUT--MT138,1,998,,0,138,0,0
25767,B.FUT--MT034,1,998,,0,34.5,0,0
25768,GALHERPCH006,1,998,,1,6.9,0,0
25769,PXOREUPCH013,1,998,,1,13.8,0,0
25770,CULUENPCH013,1,998,,1,13.8,0,0
25771,SUSPIRPCH013,1,998,,1,13.8,0,0
25772,DIAMANPCH013,1,998,,1,13.8,0,0
25773,COPRODUTE013,1,998,,1,13.8,0,0
25774,RIOALGPCH013,1,998,,1,13.8,0,0
25775,ITANRTPCH013,1,998,,1,13.8,0,0
25776,CARAMJPCH013,1,998,,1,13.8,0,0
25777,MINERAPCH013,1,998,,1,13.8,0,0
25778,COMODOPCH013,1,998,,1,13.8,0,0
25779,SLUCI-PCH013,1,998,,1,13.8,0,0
25780,AQ-MAZPCH013,1,998,,1,13.8,0,0
25781,CARAMUUTE013,1,998,,1,13.8,0,0
25782,CONSNVUTE013,1,998,,1,13.8,0,0
25783,MARTINUTE013,1,998,,1,13.8,0,0
25784,BNRTIIPCH013,1,998,,1,13.8,0,0
25785,ATOS--UTE013,1,998,,1,13.8,0,0
25786,EGIDIOUTE013,1,998,,1,13.8,0,0
25787,BERTIN-MT138,1,998,,0,138,0,0
25788,CARGPV-MT138,1,998,,0,138,0,0
25789,FZMALU-MT138,1,998,,0,138,0,0
25795,NOVAVG-MT138,1,998,,0,138,0,0
25796,NOVVG2-MT138,1,998,,0,138,0,0
25797,NOVVG3-MT138,1,998,,0,138,0,0
25800,JACIAR-MT034,1,998,,0,34.5,0,0
25801,SUCUPI-MT034,1,998,,0,34.5,0,0
25802,PEQUI--MT034,1,998,,0,34.5,0,0
25803,PEQUI-PCH013,1,998,,1,13.8,0,0
25804,SUCUPIPCH013,1,998,,1,13.8,0,0
25805,JONAS--MT034,1,998,,0,34.5,0,0
25806,JONAS-PCH013,1,998,,1,13.8,0,0
25807,ZEFERN-MT138,1,998,,0,138,0,0
25808,7QUEDA-MT138,1,998,,0,138,0,0
25809,7QUEDAPCH013,1,998,,1,13.8,0,0
25810,SLOUREPCH013,1,998,,1,13.8,0,0
25811,CPRATA-MT138,1,998,,0,138,0,0
25812,COLETO-MT138,1,998,,0,138,0,0
25813,COLETO-MT034,1,998,,0,34.5,0,0
25814,APRAT-PCH034,1,998,,1,34.5,0,0
25815,ABRAV-PCH034,1,998,,1,34.5,0,0
25816,MESTRE-MT034,1,998,,0,34.5,0,0
25817,MESTREPCH013,1,998,,1,13.8,0,0
25818,C.MAGAPCH013,1,998,,1,13.8,0,0
26000,VOTORA-MT138,1,998,,0,138,0,0
26001,N.UBIR-MT138,1,998,,0,138,0,0
26002,ESPIGA-MT138,1,998,,0,138,0,0
26003,TAPURA-MT138,1,998,,0,138,0,0
26005,DESPI--MT138,1,998,,0,138,0,0
26050,PRNITA-MT138,1,998,,0,138,0,0
26094,MUTUM-PCH013,1,998,,1,13.8,0,0
26096,PERDI-PCH013,1,998,,1,13.8,0,0
26098,BTZAL-PCH013,1,998,,1,13.8,0,0
26103,BOCAIUPCH013,1,998,,1,13.8,0,0
26104,BOCAIU-MT138,1,998,,0,138,0,0
26106,RECANTPCH013,1,998,,1,13.8,0,0
26107,MARACAPCH013,1,998,,1,13.8,0,0
26150,MINERN-MT138,1,998,,0,138,0,0
26160,DARDAN-MT034,1,998,,0,34.5,0,0
26200,NOBLE--MT138,1,998,,0,138,0,0
26201,ESTIV-PCH006,1,998,,1,6.9,0,0
26202,ESTIVA-MT034,1,998,,0,34.5,0,0
26203,JU117-PCH013,1,998,,1,13.8,0,0
26204,JUI117-MT138,1,998,,0,138,0,0
26205,MANTO-PCH006,1,998,,1,6.9,0,0
26206,MANTOV-MT034,1,998,,0,34.5,0,0
26207,A.GU2-PCH006,1,998,,1,6.9,0,0
26208,A.GUA2-MT034,1,998,,0,34.5,0,0
26209,SECJUI-MT138,1,998,,0,138,0,0
26211,FCEDR-PCH013,1,998,,1,13.8,0,0
26212,SECFOZ-MT138,1,998,,0,138,0,0
26300,BE.RIO-MT138,1,998,,0,138,0,0
26308,CASCASPCH013,1,998,,1,13.8,0,0
26310,PRIMAVPCH034,1,998,,1,34.5,0,0
26314,STADEUPCH013,1,998,,1,13.8,0,0
26322,BNOR3-PCH013,1,998,,1,13.8,0,0
26323,BNOR4-PCH013,1,998,,1,13.8,0,0
26326,LAJARIPCH013,1,998,,1,13.8,0,0
26330,BURIT-PCH006,1,998,,1,6.9,0,0
26337,RONDONPCH013,1,998,,1,13.8,0,0
26338,STAGAB-MT138,1,998,,0,138,0,0
26339,STAGABPCH013,1,998,,1,13.8,0,0
26340,J.GELAPCH006,1,998,,1,6.9,0,0
26341,RONDIN-MT138,1,998,,0,138,0,0
26361,BALCO-UTE013,1,998,,1,13.8,0,0
26363,ITAMA-UTE013,1,998,,1,13.8,0,0
26372,SLUCIIPCH013,1,998,,1,13.8,0,0
26376,JUINA-PCH013,1,998,,1,13.8,0,0
26378,ARS---PCH013,1,998,,1,13.8,0,0
26383,CQUEB-PCH013,1,998,,1,13.8,0,0
26384,FSBIO--MT138,1,998,,0,138,0,0
26386,PCHSBF-MT138,1,998,,0,138,0,0
26387,PCHPER-MT138,1,998,,0,138,0,0
26388,PCHSUM-MT138,1,998,,0,138,0,0
26390,ITAMAR-MT138,1,998,,1,138,0,0
26391,SECCI--MT138,1,998,,0,138,0,0
26392,BNOR1-PCH013,1,998,,1,13.8,0,0
26395,DFAZENPCH013,1,998,,1,13.8,0,0
26397,APIAC-PCH013,9,998,,1,13.8,0,0
26398,C.BOI-PCH013,1,998,,1,13.8,0,0
26400,JUBA2-UHE013,1,998,,1,13.8,0,0
26401,JUBA1-UHE013,1,998,,1,13.8,0,0
26402,BARUI-PCH013,1,998,,1,13.8,0,0
26403,INDIA-PCH013,1,998,,1,13.8,0,0
26404,GUAPO-UHE013,1,998,,1,13.8,0,0
26405,JAURH-UHE013,1,998,,1,13.8,0,0
26406,ITIQUIUHE013,1,998,,1,13.8,0,0
26407,PPEDRAUHE013,1,998,,1,13.8,0,0
26408,SCORG-PCH013,1,998,,1,13.8,0,0
26409,PARAN-PCH013,1,998,,1,13.8,0,0
26411,JARAR-PCH013,1,998,,1,13.8,0,0
26412,ITIQU2UHE013,1,998,,1,13.8,0,0
26413,FSPRIMUTE034,1,998,,1,34.5,0,0
26414,STALUZPCH034,1,998,,1,34.5,0,0
26415,STOAN-PCH034,1,998,,1,34.5,0,0
26416,BURIT--MT034,1,998,,0,34.5,0,0
26417,SUMDROPCH013,1,998,,1,13.8,0,0
26419,SECCI--MT034,1,998,,0,34.5,0,0
26420,OMBREI-MT138,1,998,,0,138,0,0
26421,OMBRE-PCH013,1,998,,1,13.8,0,0
26422,BRENAN-MT138,1,998,,0,138,0,0
26423,BRENA-PCH013,1,998,,1,13.8,0,0
26426,NGUAPO-MT138,1,998,,0,138,0,0
26428,SALTO--MT138,1,998,,0,138,0,0
26429,SALTO-PCH013,1,998,,1,13.8,0,0
26430,FIGUEI-MT138,1,998,,0,138,0,0
26431,FIGUEIPCH013,1,998,,1,13.8,0,0
26432,LAJARI-MT138,1,998,,0,138,0,0
26433,CHAPAD-MT138,1,998,,0,138,0,0
26434,CANAR2-MT138,1,998,,0,138,0,0
26435,NOBRRB-MT138,1,998,,0,138,0,0
26436,LCDIST-MT138,1,998,,0,138,0,0
26437,AGROSLUTE013,1,998,,1,13.8,0,0
26438,INXU---MT138,1,998,,0,138,0,0
26439,INXU--PCH013,1,998,,1,13.8,0,0
26441,ITNRT2-MT034,1,998,,0,34.5,0,0
26442,ITNRT3-MT034,1,998,,0,34.5,0,0
26444,CORRNTPCH034,1,998,,1,34.5,0,0
26445,FENIX-UTE013,1,998,,1,13.8,0,0
26446,SAPZALPCH006,1,998,,1,6.9,0,0
26447,ARICA--MT138,1,998,,0,138,0,0
26448,PRIMA2-MT138,1,998,,0,138,0,0
26449,SOR.C2-MT069,7,998,,0,69,0,0
26450,PSTNIO-MT138,1,998,,0,138,0,0
26451,IPAT1B-MG000,1,32,,0,999,0,0
26452,IPAT1B-MG013,1,998,,0,13.8,0,0
26453,BDESPACER013,1,80,,0,13.8,0,0
26454,BETIM6-MG345,1,998,,0,345,0,0
26455,BETM16-MG000,1,32,,0,999,0,0
26456,BETM16-MG013,1,998,,0,13.8,0,0
26457,BETIM6-MG138,1,998,,0,138,0,0
26458,BETM26-MG000,1,32,,0,999,0,0
26459,BETM26-MG013,1,998,,0,13.8,0,0
26460,TIMOT2-MG230,1,998,,0,230,0,0
26461,SARZED-MG345,1,998,,0,345,0,0
26462,NEVE11-MG013,1,998,,0,13.8,0,0
26463,NEVE21-MG000,1,32,,0,999,0,0
26464,NEVE21-MG013,1,998,,0,13.8,0,0
26465,JUSCEL-MG500,1,998,,0,500,0,0
26466,JUSCEL-MG000,1,32,,0,999,0,0
26469,JUSCEL-MG013,1,998,,0,13.8,0,0
26470,JUSCEL-MG345,1,998,,0,345,0,0
26471,SLAG24-MG000,1,32,,0,999,0,0
26472,SLAG24-MG013,1,998,,0,13.8,0,0
