$version=1
!code,Date,block,Pp,Pi,Pz
678,2040/01/01,2,62.44,0,0
678,2040/01/01,3,62.44,0,0
678,2040/01/01,4,62.44,0,0
679,1900/01/01,1,39.38,0,0
679,1900/01/01,2,39.38,0,0
679,1900/01/01,3,39.38,0,0
679,1900/01/01,4,39.38,0,0
679,2030/01/01,1,40.18,0,0
679,2030/01/01,2,40.18,0,0
679,2030/01/01,3,40.18,0,0
679,2030/01/01,4,40.18,0,0
679,2031/01/01,1,41.01,0,0
679,2031/01/01,2,41.01,0,0
679,2031/01/01,3,41.01,0,0
679,2031/01/01,4,41.01,0,0
679,2032/01/01,1,41.85,0,0
679,2032/01/01,2,41.85,0,0
679,2032/01/01,3,41.85,0,0
679,2032/01/01,4,41.85,0,0
679,2033/01/01,1,42.7,0,0
679,2033/01/01,2,42.7,0,0
679,2033/01/01,3,42.7,0,0
679,2033/01/01,4,42.7,0,0
679,2034/01/01,1,43.58,0,0
679,2034/01/01,2,43.58,0,0
679,2034/01/01,3,43.58,0,0
679,2034/01/01,4,43.58,0,0
679,2035/01/01,1,44.47,0,0
679,2035/01/01,2,44.47,0,0
679,2035/01/01,3,44.47,0,0
679,2035/01/01,4,44.47,0,0
679,2036/01/01,1,45.38,0,0
679,2036/01/01,2,45.38,0,0
679,2036/01/01,3,45.38,0,0
679,2036/01/01,4,45.38,0,0
679,2037/01/01,1,46.31,0,0
679,2037/01/01,2,46.31,0,0
679,2037/01/01,3,46.31,0,0
679,2037/01/01,4,46.31,0,0
679,2038/01/01,1,47.26,0,0
679,2038/01/01,2,47.26,0,0
679,2038/01/01,3,47.26,0,0
679,2038/01/01,4,47.26,0,0
679,2039/01/01,1,48.22,0,0
679,2039/01/01,2,48.22,0,0
679,2039/01/01,3,48.22,0,0
679,2039/01/01,4,48.22,0,0
679,2040/01/01,1,49.21,0,0
679,2040/01/01,2,49.21,0,0
679,2040/01/01,3,49.21,0,0
679,2040/01/01,4,49.21,0,0
680,1900/01/01,1,35.84,0,0
680,1900/01/01,2,35.84,0,0
680,1900/01/01,3,35.84,0,0
680,1900/01/01,4,35.84,0,0
680,2030/01/01,1,36.58,0,0
680,2030/01/01,2,36.58,0,0
680,2030/01/01,3,36.58,0,0
680,2030/01/01,4,36.58,0,0
680,2031/01/01,1,37.32,0,0
680,2031/01/01,2,37.32,0,0
680,2031/01/01,3,37.32,0,0
680,2031/01/01,4,37.32,0,0
680,2032/01/01,1,38.09,0,0
680,2032/01/01,2,38.09,0,0
680,2032/01/01,3,38.09,0,0
680,2032/01/01,4,38.09,0,0
680,2033/01/01,1,38.86,0,0
680,2033/01/01,2,38.86,0,0
680,2033/01/01,3,38.86,0,0
680,2033/01/01,4,38.86,0,0
680,2034/01/01,1,39.66,0,0
680,2034/01/01,2,39.66,0,0
680,2034/01/01,3,39.66,0,0
680,2034/01/01,4,39.66,0,0
680,2035/01/01,1,40.47,0,0
680,2035/01/01,2,40.47,0,0
680,2035/01/01,3,40.47,0,0
680,2035/01/01,4,40.47,0,0
680,2036/01/01,1,41.3,0,0
680,2036/01/01,2,41.3,0,0
680,2036/01/01,3,41.3,0,0
680,2036/01/01,4,41.3,0,0
680,2037/01/01,1,42.14,0,0
680,2037/01/01,2,42.14,0,0
680,2037/01/01,3,42.14,0,0
680,2037/01/01,4,42.14,0,0
680,2038/01/01,1,43,0,0
680,2038/01/01,2,43,0,0
680,2038/01/01,3,43,0,0
680,2038/01/01,4,43,0,0
680,2039/01/01,1,43.88,0,0
680,2039/01/01,2,43.88,0,0
680,2039/01/01,3,43.88,0,0
680,2039/01/01,4,43.88,0,0
680,2040/01/01,1,44.78,0,0
680,2040/01/01,2,44.78,0,0
680,2040/01/01,3,44.78,0,0
680,2040/01/01,4,44.78,0,0
681,1900/01/01,1,16,0,0
681,1900/01/01,2,16,0,0
681,1900/01/01,3,16,0,0
681,1900/01/01,4,16,0,0
682,1900/01/01,1,12.75,0,0
682,1900/01/01,2,12.75,0,0
682,1900/01/01,3,12.75,0,0
682,1900/01/01,4,12.75,0,0
683,1900/01/01,1,35.59,0,0
683,1900/01/01,2,35.59,0,0
683,1900/01/01,3,35.59,0,0
683,1900/01/01,4,35.59,0,0
683,2030/01/01,1,36.31,0,0
683,2030/01/01,2,36.31,0,0
683,2030/01/01,3,36.31,0,0
683,2030/01/01,4,36.31,0,0
683,2031/01/01,1,37.06,0,0
683,2031/01/01,2,37.06,0,0
683,2031/01/01,3,37.06,0,0
683,2031/01/01,4,37.06,0,0
683,2032/01/01,1,37.82,0,0
683,2032/01/01,2,37.82,0,0
683,2032/01/01,3,37.82,0,0
683,2032/01/01,4,37.82,0,0
683,2033/01/01,1,38.59,0,0
683,2033/01/01,2,38.59,0,0
683,2033/01/01,3,38.59,0,0
683,2033/01/01,4,38.59,0,0
683,2034/01/01,1,39.38,0,0
683,2034/01/01,2,39.38,0,0
683,2034/01/01,3,39.38,0,0
683,2034/01/01,4,39.38,0,0
683,2035/01/01,1,40.19,0,0
683,2035/01/01,2,40.19,0,0
683,2035/01/01,3,40.19,0,0
683,2035/01/01,4,40.19,0,0
683,2036/01/01,1,41.01,0,0
683,2036/01/01,2,41.01,0,0
683,2036/01/01,3,41.01,0,0
683,2036/01/01,4,41.01,0,0
683,2037/01/01,1,41.85,0,0
683,2037/01/01,2,41.85,0,0
683,2037/01/01,3,41.85,0,0
683,2037/01/01,4,41.85,0,0
683,2038/01/01,1,42.71,0,0
683,2038/01/01,2,42.71,0,0
683,2038/01/01,3,42.71,0,0
683,2038/01/01,4,42.71,0,0
683,2039/01/01,1,43.58,0,0
683,2039/01/01,2,43.58,0,0
683,2039/01/01,3,43.58,0,0
683,2039/01/01,4,43.58,0,0
683,2040/01/01,1,44.47,0,0
683,2040/01/01,2,44.47,0,0
683,2040/01/01,3,44.47,0,0
683,2040/01/01,4,44.47,0,0
684,1900/01/01,1,9.73,0,0
684,1900/01/01,2,9.73,0,0
684,1900/01/01,3,9.73,0,0
684,1900/01/01,4,9.73,0,0
685,1900/01/01,1,9.5,0,0
685,1900/01/01,2,9.5,0,0
685,1900/01/01,3,9.5,0,0
685,1900/01/01,4,9.5,0,0
686,1900/01/01,1,17.58,0,0
686,1900/01/01,2,17.58,0,0
686,1900/01/01,3,17.58,0,0
686,1900/01/01,4,17.58,0,0
686,2030/01/01,1,17.94,0,0
686,2030/01/01,2,17.94,0,0
686,2030/01/01,3,17.94,0,0
686,2030/01/01,4,17.94,0,0
686,2031/01/01,1,18.3,0,0
686,2031/01/01,2,18.3,0,0
686,2031/01/01,3,18.3,0,0
686,2031/01/01,4,18.3,0,0
686,2032/01/01,1,18.68,0,0
686,2032/01/01,2,18.68,0,0
686,2032/01/01,3,18.68,0,0
686,2032/01/01,4,18.68,0,0
686,2033/01/01,1,19.06,0,0
686,2033/01/01,2,19.06,0,0
686,2033/01/01,3,19.06,0,0
686,2033/01/01,4,19.06,0,0
686,2034/01/01,1,19.45,0,0
686,2034/01/01,2,19.45,0,0
686,2034/01/01,3,19.45,0,0
686,2034/01/01,4,19.45,0,0
686,2035/01/01,1,19.85,0,0
686,2035/01/01,2,19.85,0,0
686,2035/01/01,3,19.85,0,0
686,2035/01/01,4,19.85,0,0
686,2036/01/01,1,20.25,0,0
686,2036/01/01,2,20.25,0,0
686,2036/01/01,3,20.25,0,0
686,2036/01/01,4,20.25,0,0
686,2037/01/01,1,20.67,0,0
686,2037/01/01,2,20.67,0,0
686,2037/01/01,3,20.67,0,0
686,2037/01/01,4,20.67,0,0
686,2038/01/01,1,21.09,0,0
686,2038/01/01,2,21.09,0,0
686,2038/01/01,3,21.09,0,0
686,2038/01/01,4,21.09,0,0
686,2039/01/01,1,21.52,0,0
686,2039/01/01,2,21.52,0,0
686,2039/01/01,3,21.52,0,0
686,2039/01/01,4,21.52,0,0
686,2040/01/01,1,21.96,0,0
686,2040/01/01,2,21.96,0,0
686,2040/01/01,3,21.96,0,0
686,2040/01/01,4,21.96,0,0
687,1900/01/01,1,48.58,0,0
687,1900/01/01,2,48.58,0,0
687,1900/01/01,3,48.58,0,0
687,1900/01/01,4,48.58,0,0
687,2030/01/01,1,49.57,0,0
687,2030/01/01,2,49.57,0,0
687,2030/01/01,3,49.57,0,0
687,2030/01/01,4,49.57,0,0
687,2031/01/01,1,50.59,0,0
687,2031/01/01,2,50.59,0,0
687,2031/01/01,3,50.59,0,0
687,2031/01/01,4,50.59,0,0
687,2032/01/01,1,51.62,0,0
687,2032/01/01,2,51.62,0,0
687,2032/01/01,3,51.62,0,0
687,2032/01/01,4,51.62,0,0
687,2033/01/01,1,52.68,0,0
687,2033/01/01,2,52.68,0,0
687,2033/01/01,3,52.68,0,0
687,2033/01/01,4,52.68,0,0
687,2034/01/01,1,53.75,0,0
687,2034/01/01,2,53.75,0,0
687,2034/01/01,3,53.75,0,0
687,2034/01/01,4,53.75,0,0
687,2035/01/01,1,54.85,0,0
687,2035/01/01,2,54.85,0,0
687,2035/01/01,3,54.85,0,0
687,2035/01/01,4,54.85,0,0
687,2036/01/01,1,55.97,0,0
687,2036/01/01,2,55.97,0,0
687,2036/01/01,3,55.97,0,0
687,2036/01/01,4,55.97,0,0
687,2037/01/01,1,57.12,0,0
687,2037/01/01,2,57.12,0,0
687,2037/01/01,3,57.12,0,0
687,2037/01/01,4,57.12,0,0
687,2038/01/01,1,58.29,0,0
687,2038/01/01,2,58.29,0,0
687,2038/01/01,3,58.29,0,0
687,2038/01/01,4,58.29,0,0
687,2039/01/01,1,59.48,0,0
687,2039/01/01,2,59.48,0,0
687,2039/01/01,3,59.48,0,0
687,2039/01/01,4,59.48,0,0
687,2040/01/01,1,60.69,0,0
687,2040/01/01,2,60.69,0,0
687,2040/01/01,3,60.69,0,0
687,2040/01/01,4,60.69,0,0
688,1900/01/01,1,25.35,0,0
688,1900/01/01,2,25.35,0,0
688,1900/01/01,3,25.35,0,0
688,1900/01/01,4,25.35,0,0
688,2030/01/01,1,25.86,0,0
688,2030/01/01,2,25.86,0,0
688,2030/01/01,3,25.86,0,0
688,2030/01/01,4,25.86,0,0
688,2031/01/01,1,26.39,0,0
688,2031/01/01,2,26.39,0,0
688,2031/01/01,3,26.39,0,0
688,2031/01/01,4,26.39,0,0
688,2032/01/01,1,26.93,0,0
688,2032/01/01,2,26.93,0,0
688,2032/01/01,3,26.93,0,0
688,2032/01/01,4,26.93,0,0
688,2033/01/01,1,27.48,0,0
688,2033/01/01,2,27.48,0,0
688,2033/01/01,3,27.48,0,0
688,2033/01/01,4,27.48,0,0
688,2034/01/01,1,28.05,0,0
688,2034/01/01,2,28.05,0,0
688,2034/01/01,3,28.05,0,0
688,2034/01/01,4,28.05,0,0
688,2035/01/01,1,28.62,0,0
688,2035/01/01,2,28.62,0,0
688,2035/01/01,3,28.62,0,0
688,2035/01/01,4,28.62,0,0
688,2036/01/01,1,29.2,0,0
688,2036/01/01,2,29.2,0,0
688,2036/01/01,3,29.2,0,0
688,2036/01/01,4,29.2,0,0
688,2037/01/01,1,29.8,0,0
688,2037/01/01,2,29.8,0,0
688,2037/01/01,3,29.8,0,0
688,2037/01/01,4,29.8,0,0
688,2038/01/01,1,30.41,0,0
688,2038/01/01,2,30.41,0,0
688,2038/01/01,3,30.41,0,0
688,2038/01/01,4,30.41,0,0
688,2039/01/01,1,31.03,0,0
688,2039/01/01,2,31.03,0,0
688,2039/01/01,3,31.03,0,0
688,2039/01/01,4,31.03,0,0
688,2040/01/01,1,31.67,0,0
688,2040/01/01,2,31.67,0,0
688,2040/01/01,3,31.67,0,0
688,2040/01/01,4,31.67,0,0
689,1900/01/01,1,27.96,0,0
689,1900/01/01,2,27.96,0,0
689,1900/01/01,3,27.96,0,0
689,1900/01/01,4,27.96,0,0
689,2030/01/01,1,28.54,0,0
689,2030/01/01,2,28.54,0,0
689,2030/01/01,3,28.54,0,0
689,2030/01/01,4,28.54,0,0
689,2031/01/01,1,29.12,0,0
689,2031/01/01,2,29.12,0,0
689,2031/01/01,3,29.12,0,0
689,2031/01/01,4,29.12,0,0
689,2032/01/01,1,29.72,0,0
689,2032/01/01,2,29.72,0,0
689,2032/01/01,3,29.72,0,0
689,2032/01/01,4,29.72,0,0
689,2033/01/01,1,30.32,0,0
689,2033/01/01,2,30.32,0,0
689,2033/01/01,3,30.32,0,0
689,2033/01/01,4,30.32,0,0
689,2034/01/01,1,30.94,0,0
689,2034/01/01,2,30.94,0,0
689,2034/01/01,3,30.94,0,0
689,2034/01/01,4,30.94,0,0
689,2035/01/01,1,31.58,0,0
689,2035/01/01,2,31.58,0,0
689,2035/01/01,3,31.58,0,0
689,2035/01/01,4,31.58,0,0
689,2036/01/01,1,32.22,0,0
689,2036/01/01,2,32.22,0,0
689,2036/01/01,3,32.22,0,0
689,2036/01/01,4,32.22,0,0
689,2037/01/01,1,32.88,0,0
689,2037/01/01,2,32.88,0,0
689,2037/01/01,3,32.88,0,0
689,2037/01/01,4,32.88,0,0
689,2038/01/01,1,33.55,0,0
689,2038/01/01,2,33.55,0,0
689,2038/01/01,3,33.55,0,0
689,2038/01/01,4,33.55,0,0
689,2039/01/01,1,34.24,0,0
689,2039/01/01,2,34.24,0,0
689,2039/01/01,3,34.24,0,0
689,2039/01/01,4,34.24,0,0
689,2040/01/01,1,34.94,0,0
689,2040/01/01,2,34.94,0,0
689,2040/01/01,3,34.94,0,0
689,2040/01/01,4,34.94,0,0
690,1900/01/01,1,33.11,0,0
690,1900/01/01,2,33.11,0,0
690,1900/01/01,3,33.11,0,0
690,1900/01/01,4,33.11,0,0
690,2030/01/01,1,33.77,0,0
690,2030/01/01,2,33.77,0,0
690,2030/01/01,3,33.77,0,0
690,2030/01/01,4,33.77,0,0
690,2031/01/01,1,34.44,0,0
690,2031/01/01,2,34.44,0,0
690,2031/01/01,3,34.44,0,0
690,2031/01/01,4,34.44,0,0
690,2032/01/01,1,35.12,0,0
690,2032/01/01,2,35.12,0,0
690,2032/01/01,3,35.12,0,0
690,2032/01/01,4,35.12,0,0
690,2033/01/01,1,35.81,0,0
690,2033/01/01,2,35.81,0,0
690,2033/01/01,3,35.81,0,0
690,2033/01/01,4,35.81,0,0
690,2034/01/01,1,36.52,0,0
690,2034/01/01,2,36.52,0,0
690,2034/01/01,3,36.52,0,0
690,2034/01/01,4,36.52,0,0
690,2035/01/01,1,37.25,0,0
690,2035/01/01,2,37.25,0,0
690,2035/01/01,3,37.25,0,0
690,2035/01/01,4,37.25,0,0
690,2036/01/01,1,37.98,0,0
690,2036/01/01,2,37.98,0,0
690,2036/01/01,3,37.98,0,0
690,2036/01/01,4,37.98,0,0
690,2037/01/01,1,38.74,0,0
690,2037/01/01,2,38.74,0,0
690,2037/01/01,3,38.74,0,0
690,2037/01/01,4,38.74,0,0
690,2038/01/01,1,39.5,0,0
690,2038/01/01,2,39.5,0,0
690,2038/01/01,3,39.5,0,0
690,2038/01/01,4,39.5,0,0
690,2039/01/01,1,40.28,0,0
690,2039/01/01,2,40.28,0,0
690,2039/01/01,3,40.28,0,0
690,2039/01/01,4,40.28,0,0
690,2040/01/01,1,41.08,0,0
690,2040/01/01,2,41.08,0,0
690,2040/01/01,3,41.08,0,0
690,2040/01/01,4,41.08,0,0
691,1900/01/01,1,17.95,0,0
691,1900/01/01,2,17.95,0,0
691,1900/01/01,3,17.95,0,0
691,1900/01/01,4,17.95,0,0
692,1900/01/01,1,24.28,0,0
692,1900/01/01,2,24.28,0,0
692,1900/01/01,3,24.28,0,0
692,1900/01/01,4,24.28,0,0
692,2030/01/01,1,24.77,0,0
692,2030/01/01,2,24.77,0,0
692,2030/01/01,3,24.77,0,0
692,2030/01/01,4,24.77,0,0
692,2031/01/01,1,25.28,0,0
692,2031/01/01,2,25.28,0,0
692,2031/01/01,3,25.28,0,0
692,2031/01/01,4,25.28,0,0
692,2032/01/01,1,25.8,0,0
692,2032/01/01,2,25.8,0,0
692,2032/01/01,3,25.8,0,0
692,2032/01/01,4,25.8,0,0
692,2033/01/01,1,26.33,0,0
692,2033/01/01,2,26.33,0,0
692,2033/01/01,3,26.33,0,0
692,2033/01/01,4,26.33,0,0
692,2034/01/01,1,26.86,0,0
692,2034/01/01,2,26.86,0,0
692,2034/01/01,3,26.86,0,0
692,2034/01/01,4,26.86,0,0
692,2035/01/01,1,27.41,0,0
692,2035/01/01,2,27.41,0,0
692,2035/01/01,3,27.41,0,0
692,2035/01/01,4,27.41,0,0
692,2036/01/01,1,27.97,0,0
692,2036/01/01,2,27.97,0,0
692,2036/01/01,3,27.97,0,0
692,2036/01/01,4,27.97,0,0
692,2037/01/01,1,28.55,0,0
692,2037/01/01,2,28.55,0,0
692,2037/01/01,3,28.55,0,0
692,2037/01/01,4,28.55,0,0
692,2038/01/01,1,29.13,0,0
692,2038/01/01,2,29.13,0,0
692,2038/01/01,3,29.13,0,0
692,2038/01/01,4,29.13,0,0
692,2039/01/01,1,29.72,0,0
692,2039/01/01,2,29.72,0,0
692,2039/01/01,3,29.72,0,0
692,2039/01/01,4,29.72,0,0
692,2040/01/01,1,30.33,0,0
692,2040/01/01,2,30.33,0,0
692,2040/01/01,3,30.33,0,0
692,2040/01/01,4,30.33,0,0
693,1900/01/01,1,33.5,0,0
693,1900/01/01,2,33.5,0,0
693,1900/01/01,3,33.5,0,0
693,1900/01/01,4,33.5,0,0
694,1900/01/01,1,4.224,0,0
694,1900/01/01,2,4.224,0,0
694,1900/01/01,3,4.224,0,0
694,1900/01/01,4,4.224,0,0
695,1900/01/01,1,114,0,0
695,1900/01/01,2,114,0,0
695,1900/01/01,3,114,0,0
695,1900/01/01,4,114,0,0
696,1900/01/01,1,50.24,0,0
696,1900/01/01,2,50.24,0,0
696,1900/01/01,3,50.24,0,0
696,1900/01/01,4,50.24,0,0
696,2030/01/01,1,51.26,0,0
696,2030/01/01,2,51.26,0,0
696,2030/01/01,3,51.26,0,0
696,2030/01/01,4,51.26,0,0
696,2031/01/01,1,52.31,0,0
696,2031/01/01,2,52.31,0,0
696,2031/01/01,3,52.31,0,0
696,2031/01/01,4,52.31,0,0
696,2032/01/01,1,53.38,0,0
696,2032/01/01,2,53.38,0,0
696,2032/01/01,3,53.38,0,0
696,2032/01/01,4,53.38,0,0
696,2033/01/01,1,54.47,0,0
696,2033/01/01,2,54.47,0,0
696,2033/01/01,3,54.47,0,0
696,2033/01/01,4,54.47,0,0
696,2034/01/01,1,55.58,0,0
696,2034/01/01,2,55.58,0,0
696,2034/01/01,3,55.58,0,0
696,2034/01/01,4,55.58,0,0
696,2035/01/01,1,56.72,0,0
696,2035/01/01,2,56.72,0,0
696,2035/01/01,3,56.72,0,0
696,2035/01/01,4,56.72,0,0
696,2036/01/01,1,57.88,0,0
696,2036/01/01,2,57.88,0,0
696,2036/01/01,3,57.88,0,0
696,2036/01/01,4,57.88,0,0
696,2037/01/01,1,59.06,0,0
696,2037/01/01,2,59.06,0,0
696,2037/01/01,3,59.06,0,0
696,2037/01/01,4,59.06,0,0
696,2038/01/01,1,60.27,0,0
696,2038/01/01,2,60.27,0,0
696,2038/01/01,3,60.27,0,0
696,2038/01/01,4,60.27,0,0
696,2039/01/01,1,61.5,0,0
696,2039/01/01,2,61.5,0,0
696,2039/01/01,3,61.5,0,0
696,2039/01/01,4,61.5,0,0
696,2040/01/01,1,62.76,0,0
696,2040/01/01,2,62.76,0,0
696,2040/01/01,3,62.76,0,0
696,2040/01/01,4,62.76,0,0
697,1900/01/01,1,9.985,0,0
697,1900/01/01,2,9.985,0,0
697,1900/01/01,3,9.985,0,0
697,1900/01/01,4,9.985,0,0
697,2030/01/01,1,10.19,0,0
697,2030/01/01,2,10.19,0,0
697,2030/01/01,3,10.19,0,0
697,2030/01/01,4,10.19,0,0
697,2031/01/01,1,10.39,0,0
697,2031/01/01,2,10.39,0,0
697,2031/01/01,3,10.39,0,0
697,2031/01/01,4,10.39,0,0
697,2032/01/01,1,10.6,0,0
697,2032/01/01,2,10.6,0,0
697,2032/01/01,3,10.6,0,0
697,2032/01/01,4,10.6,0,0
697,2033/01/01,1,10.81,0,0
697,2033/01/01,2,10.81,0,0
697,2033/01/01,3,10.81,0,0
697,2033/01/01,4,10.81,0,0
697,2034/01/01,1,11.03,0,0
697,2034/01/01,2,11.03,0,0
697,2034/01/01,3,11.03,0,0
697,2034/01/01,4,11.03,0,0
697,2035/01/01,1,11.25,0,0
697,2035/01/01,2,11.25,0,0
697,2035/01/01,3,11.25,0,0
697,2035/01/01,4,11.25,0,0
697,2036/01/01,1,11.48,0,0
697,2036/01/01,2,11.48,0,0
697,2036/01/01,3,11.48,0,0
697,2036/01/01,4,11.48,0,0
697,2037/01/01,1,11.71,0,0
697,2037/01/01,2,11.71,0,0
697,2037/01/01,3,11.71,0,0
697,2037/01/01,4,11.71,0,0
697,2038/01/01,1,11.95,0,0
697,2038/01/01,2,11.95,0,0
697,2038/01/01,3,11.95,0,0
697,2038/01/01,4,11.95,0,0
697,2039/01/01,1,12.19,0,0
697,2039/01/01,2,12.19,0,0
697,2039/01/01,3,12.19,0,0
697,2039/01/01,4,12.19,0,0
697,2040/01/01,1,12.44,0,0
697,2040/01/01,2,12.44,0,0
697,2040/01/01,3,12.44,0,0
697,2040/01/01,4,12.44,0,0
698,1900/01/01,1,53.2,0,0
698,1900/01/01,2,53.2,0,0
698,1900/01/01,3,53.2,0,0
698,1900/01/01,4,53.2,0,0
698,2030/01/01,1,54.29,0,0
698,2030/01/01,2,54.29,0,0
698,2030/01/01,3,54.29,0,0
698,2030/01/01,4,54.29,0,0
698,2031/01/01,1,55.4,0,0
698,2031/01/01,2,55.4,0,0
698,2031/01/01,3,55.4,0,0
698,2031/01/01,4,55.4,0,0
698,2032/01/01,1,56.53,0,0
698,2032/01/01,2,56.53,0,0
698,2032/01/01,3,56.53,0,0
698,2032/01/01,4,56.53,0,0
698,2033/01/01,1,57.69,0,0
698,2033/01/01,2,57.69,0,0
698,2033/01/01,3,57.69,0,0
698,2033/01/01,4,57.69,0,0
698,2034/01/01,1,58.86,0,0
698,2034/01/01,2,58.86,0,0
698,2034/01/01,3,58.86,0,0
698,2034/01/01,4,58.86,0,0
698,2035/01/01,1,60.07,0,0
698,2035/01/01,2,60.07,0,0
698,2035/01/01,3,60.07,0,0
698,2035/01/01,4,60.07,0,0
698,2036/01/01,1,61.3,0,0
698,2036/01/01,2,61.3,0,0
698,2036/01/01,3,61.3,0,0
698,2036/01/01,4,61.3,0,0
698,2037/01/01,1,62.55,0,0
698,2037/01/01,2,62.55,0,0
698,2037/01/01,3,62.55,0,0
698,2037/01/01,4,62.55,0,0
698,2038/01/01,1,63.83,0,0
698,2038/01/01,2,63.83,0,0
698,2038/01/01,3,63.83,0,0
698,2038/01/01,4,63.83,0,0
698,2039/01/01,1,65.13,0,0
698,2039/01/01,2,65.13,0,0
698,2039/01/01,3,65.13,0,0
698,2039/01/01,4,65.13,0,0
698,2040/01/01,1,66.46,0,0
698,2040/01/01,2,66.46,0,0
698,2040/01/01,3,66.46,0,0
698,2040/01/01,4,66.46,0,0
699,1900/01/01,1,23.39,0,0
699,1900/01/01,2,23.39,0,0
699,1900/01/01,3,23.39,0,0
699,1900/01/01,4,23.39,0,0
699,2030/01/01,1,23.87,0,0
699,2030/01/01,2,23.87,0,0
699,2030/01/01,3,23.87,0,0
699,2030/01/01,4,23.87,0,0
699,2031/01/01,1,24.36,0,0
699,2031/01/01,2,24.36,0,0
699,2031/01/01,3,24.36,0,0
699,2031/01/01,4,24.36,0,0
699,2032/01/01,1,24.86,0,0
699,2032/01/01,2,24.86,0,0
699,2032/01/01,3,24.86,0,0
699,2032/01/01,4,24.86,0,0
699,2033/01/01,1,25.36,0,0
699,2033/01/01,2,25.36,0,0
699,2033/01/01,3,25.36,0,0
699,2033/01/01,4,25.36,0,0
699,2034/01/01,1,25.88,0,0
699,2034/01/01,2,25.88,0,0
699,2034/01/01,3,25.88,0,0
699,2034/01/01,4,25.88,0,0
699,2035/01/01,1,26.41,0,0
699,2035/01/01,2,26.41,0,0
699,2035/01/01,3,26.41,0,0
699,2035/01/01,4,26.41,0,0
699,2036/01/01,1,26.95,0,0
699,2036/01/01,2,26.95,0,0
699,2036/01/01,3,26.95,0,0
699,2036/01/01,4,26.95,0,0
699,2037/01/01,1,27.5,0,0
699,2037/01/01,2,27.5,0,0
699,2037/01/01,3,27.5,0,0
699,2037/01/01,4,27.5,0,0
699,2038/01/01,1,28.07,0,0
699,2038/01/01,2,28.07,0,0
699,2038/01/01,3,28.07,0,0
699,2038/01/01,4,28.07,0,0
699,2039/01/01,1,28.64,0,0
699,2039/01/01,2,28.64,0,0
699,2039/01/01,3,28.64,0,0
699,2039/01/01,4,28.64,0,0
699,2040/01/01,1,29.23,0,0
699,2040/01/01,2,29.23,0,0
699,2040/01/01,3,29.23,0,0
699,2040/01/01,4,29.23,0,0
700,1900/01/01,1,7.365,0,0
700,1900/01/01,2,7.365,0,0
700,1900/01/01,3,7.365,0,0
700,1900/01/01,4,7.365,0,0
700,2030/01/01,1,7.513,0,0
700,2030/01/01,2,7.513,0,0
700,2030/01/01,3,7.513,0,0
700,2030/01/01,4,7.513,0,0
700,2031/01/01,1,7.664,0,0
700,2031/01/01,2,7.664,0,0
700,2031/01/01,3,7.664,0,0
700,2031/01/01,4,7.664,0,0
700,2032/01/01,1,7.819,0,0
700,2032/01/01,2,7.819,0,0
700,2032/01/01,3,7.819,0,0
700,2032/01/01,4,7.819,0,0
700,2033/01/01,1,7.976,0,0
700,2033/01/01,2,7.976,0,0
700,2033/01/01,3,7.976,0,0
700,2033/01/01,4,7.976,0,0
700,2034/01/01,1,8.137,0,0
700,2034/01/01,2,8.137,0,0
700,2034/01/01,3,8.137,0,0
700,2034/01/01,4,8.137,0,0
700,2035/01/01,1,8.301,0,0
700,2035/01/01,2,8.301,0,0
700,2035/01/01,3,8.301,0,0
700,2035/01/01,4,8.301,0,0
700,2036/01/01,1,8.468,0,0
700,2036/01/01,2,8.468,0,0
700,2036/01/01,3,8.468,0,0
700,2036/01/01,4,8.468,0,0
700,2037/01/01,1,8.639,0,0
700,2037/01/01,2,8.639,0,0
700,2037/01/01,3,8.639,0,0
700,2037/01/01,4,8.639,0,0
700,2038/01/01,1,8.813,0,0
700,2038/01/01,2,8.813,0,0
700,2038/01/01,3,8.813,0,0
700,2038/01/01,4,8.813,0,0
700,2039/01/01,1,8.99,0,0
700,2039/01/01,2,8.99,0,0
700,2039/01/01,3,8.99,0,0
700,2039/01/01,4,8.99,0,0
700,2040/01/01,1,9.171,0,0
700,2040/01/01,2,9.171,0,0
700,2040/01/01,3,9.171,0,0
700,2040/01/01,4,9.171,0,0
701,1900/01/01,1,11.97,0,0
701,1900/01/01,2,11.97,0,0
701,1900/01/01,3,11.97,0,0
701,1900/01/01,4,11.97,0,0
701,2030/01/01,1,12.22,0,0
701,2030/01/01,2,12.22,0,0
701,2030/01/01,3,12.22,0,0
701,2030/01/01,4,12.22,0,0
701,2031/01/01,1,12.46,0,0
701,2031/01/01,2,12.46,0,0
701,2031/01/01,3,12.46,0,0
701,2031/01/01,4,12.46,0,0
701,2032/01/01,1,12.71,0,0
701,2032/01/01,2,12.71,0,0
701,2032/01/01,3,12.71,0,0
701,2032/01/01,4,12.71,0,0
701,2033/01/01,1,12.97,0,0
701,2033/01/01,2,12.97,0,0
701,2033/01/01,3,12.97,0,0
701,2033/01/01,4,12.97,0,0
701,2034/01/01,1,13.23,0,0
701,2034/01/01,2,13.23,0,0
701,2034/01/01,3,13.23,0,0
701,2034/01/01,4,13.23,0,0
701,2035/01/01,1,13.5,0,0
701,2035/01/01,2,13.5,0,0
701,2035/01/01,3,13.5,0,0
701,2035/01/01,4,13.5,0,0
701,2036/01/01,1,13.77,0,0
