$version=1
!code,Date,block,Phase
15365,1900/01/01,2,0
15365,1900/01/01,3,0
15365,1900/01/01,4,0
15366,1900/01/01,1,0
15366,1900/01/01,2,0
15366,1900/01/01,3,0
15366,1900/01/01,4,0
15367,1900/01/01,1,0
15367,1900/01/01,2,0
15367,1900/01/01,3,0
15367,1900/01/01,4,0
15368,1900/01/01,1,0
15368,1900/01/01,2,0
15368,1900/01/01,3,0
15368,1900/01/01,4,0
15369,1900/01/01,1,0
15369,1900/01/01,2,0
15369,1900/01/01,3,0
15369,1900/01/01,4,0
15370,1900/01/01,1,0
15370,1900/01/01,2,0
15370,1900/01/01,3,0
15370,1900/01/01,4,0
15371,1900/01/01,1,0
15371,1900/01/01,2,0
15371,1900/01/01,3,0
15371,1900/01/01,4,0
15372,1900/01/01,1,0
15372,1900/01/01,2,0
15372,1900/01/01,3,0
15372,1900/01/01,4,0
15373,1900/01/01,1,0
15373,1900/01/01,2,0
15373,1900/01/01,3,0
15373,1900/01/01,4,0
15374,1900/01/01,1,0
15374,1900/01/01,2,0
15374,1900/01/01,3,0
15374,1900/01/01,4,0
15375,1900/01/01,1,0
15375,1900/01/01,2,0
15375,1900/01/01,3,0
15375,1900/01/01,4,0
15376,1900/01/01,1,0
15376,1900/01/01,2,0
15376,1900/01/01,3,0
15376,1900/01/01,4,0
15377,1900/01/01,1,0
15377,1900/01/01,2,0
15377,1900/01/01,3,0
15377,1900/01/01,4,0
15378,1900/01/01,1,0
15378,1900/01/01,2,0
15378,1900/01/01,3,0
15378,1900/01/01,4,0
15379,1900/01/01,1,0
15379,1900/01/01,2,0
15379,1900/01/01,3,0
15379,1900/01/01,4,0
15380,1900/01/01,1,0
15380,1900/01/01,2,0
15380,1900/01/01,3,0
15380,1900/01/01,4,0
15381,1900/01/01,1,0
15381,1900/01/01,2,0
15381,1900/01/01,3,0
15381,1900/01/01,4,0
15382,1900/01/01,1,0
15382,1900/01/01,2,0
15382,1900/01/01,3,0
15382,1900/01/01,4,0
15383,1900/01/01,1,0
15383,1900/01/01,2,0
15383,1900/01/01,3,0
15383,1900/01/01,4,0
15384,1900/01/01,1,0
15384,1900/01/01,2,0
15384,1900/01/01,3,0
15384,1900/01/01,4,0
15385,1900/01/01,1,0
15385,1900/01/01,2,0
15385,1900/01/01,3,0
15385,1900/01/01,4,0
15386,1900/01/01,1,0
15386,1900/01/01,2,0
15386,1900/01/01,3,0
15386,1900/01/01,4,0
15387,1900/01/01,1,0
15387,1900/01/01,2,0
15387,1900/01/01,3,0
15387,1900/01/01,4,0
15388,1900/01/01,1,0
15388,1900/01/01,2,0
15388,1900/01/01,3,0
15388,1900/01/01,4,0
15389,1900/01/01,1,0
15389,1900/01/01,2,0
15389,1900/01/01,3,0
15389,1900/01/01,4,0
15390,1900/01/01,1,0
15390,1900/01/01,2,0
15390,1900/01/01,3,0
15390,1900/01/01,4,0
15391,1900/01/01,1,0
15391,1900/01/01,2,0
15391,1900/01/01,3,0
15391,1900/01/01,4,0
15392,1900/01/01,1,0
15392,1900/01/01,2,0
15392,1900/01/01,3,0
15392,1900/01/01,4,0
15393,1900/01/01,1,0
15393,1900/01/01,2,0
15393,1900/01/01,3,0
15393,1900/01/01,4,0
15394,1900/01/01,1,0
15394,1900/01/01,2,0
15394,1900/01/01,3,0
15394,1900/01/01,4,0
15395,1900/01/01,1,0
15395,1900/01/01,2,0
15395,1900/01/01,3,0
15395,1900/01/01,4,0
15396,1900/01/01,1,0
15396,1900/01/01,2,0
15396,1900/01/01,3,0
15396,1900/01/01,4,0
15397,1900/01/01,1,0
15397,1900/01/01,2,0
15397,1900/01/01,3,0
15397,1900/01/01,4,0
15398,1900/01/01,1,0
15398,1900/01/01,2,0
15398,1900/01/01,3,0
15398,1900/01/01,4,0
15399,1900/01/01,1,0
15399,1900/01/01,2,0
15399,1900/01/01,3,0
15399,1900/01/01,4,0
15400,1900/01/01,1,0
15400,1900/01/01,2,0
15400,1900/01/01,3,0
15400,1900/01/01,4,0
15401,1900/01/01,1,0
15401,1900/01/01,2,0
15401,1900/01/01,3,0
15401,1900/01/01,4,0
15402,1900/01/01,1,0
15402,1900/01/01,2,0
15402,1900/01/01,3,0
15402,1900/01/01,4,0
15403,1900/01/01,1,0
15403,1900/01/01,2,0
15403,1900/01/01,3,0
15403,1900/01/01,4,0
15404,1900/01/01,1,0
15404,1900/01/01,2,0
15404,1900/01/01,3,0
15404,1900/01/01,4,0
15405,1900/01/01,1,0
15405,1900/01/01,2,0
15405,1900/01/01,3,0
15405,1900/01/01,4,0
15406,1900/01/01,1,0
15406,1900/01/01,2,0
15406,1900/01/01,3,0
15406,1900/01/01,4,0
15407,1900/01/01,1,0
15407,1900/01/01,2,0
15407,1900/01/01,3,0
15407,1900/01/01,4,0
15408,1900/01/01,1,0
15408,1900/01/01,2,0
15408,1900/01/01,3,0
15408,1900/01/01,4,0
15409,1900/01/01,1,0
15409,1900/01/01,2,0
15409,1900/01/01,3,0
15409,1900/01/01,4,0
15410,1900/01/01,1,0
15410,1900/01/01,2,0
15410,1900/01/01,3,0
15410,1900/01/01,4,0
15411,1900/01/01,1,0
15411,1900/01/01,2,0
15411,1900/01/01,3,0
15411,1900/01/01,4,0
15412,1900/01/01,1,0
15412,1900/01/01,2,0
15412,1900/01/01,3,0
15412,1900/01/01,4,0
15413,1900/01/01,1,0
15413,1900/01/01,2,0
15413,1900/01/01,3,0
15413,1900/01/01,4,0
15414,1900/01/01,1,0
15414,1900/01/01,2,0
15414,1900/01/01,3,0
15414,1900/01/01,4,0
15415,1900/01/01,1,0
15415,1900/01/01,2,0
15415,1900/01/01,3,0
15415,1900/01/01,4,0
15416,1900/01/01,1,0
15416,1900/01/01,2,0
15416,1900/01/01,3,0
15416,1900/01/01,4,0
15417,1900/01/01,1,0
15417,1900/01/01,2,0
15417,1900/01/01,3,0
15417,1900/01/01,4,0
15418,1900/01/01,1,0
15418,1900/01/01,2,0
15418,1900/01/01,3,0
15418,1900/01/01,4,0
15419,1900/01/01,1,0
15419,1900/01/01,2,0
15419,1900/01/01,3,0
15419,1900/01/01,4,0
15420,1900/01/01,1,0
15420,1900/01/01,2,0
15420,1900/01/01,3,0
15420,1900/01/01,4,0
15421,1900/01/01,1,0
15421,1900/01/01,2,0
15421,1900/01/01,3,0
15421,1900/01/01,4,0
15422,1900/01/01,1,0
15422,1900/01/01,2,0
15422,1900/01/01,3,0
15422,1900/01/01,4,0
15423,1900/01/01,1,0
15423,1900/01/01,2,0
15423,1900/01/01,3,0
15423,1900/01/01,4,0
15424,1900/01/01,1,0
15424,1900/01/01,2,0
15424,1900/01/01,3,0
15424,1900/01/01,4,0
15425,1900/01/01,1,0
15425,1900/01/01,2,0
15425,1900/01/01,3,0
15425,1900/01/01,4,0
15426,1900/01/01,1,0
15426,1900/01/01,2,0
15426,1900/01/01,3,0
15426,1900/01/01,4,0
15427,1900/01/01,1,0
15427,1900/01/01,2,0
15427,1900/01/01,3,0
15427,1900/01/01,4,0
15428,1900/01/01,1,0
15428,1900/01/01,2,0
15428,1900/01/01,3,0
15428,1900/01/01,4,0
15429,1900/01/01,1,0
15429,1900/01/01,2,0
15429,1900/01/01,3,0
15429,1900/01/01,4,0
15430,1900/01/01,1,0
15430,1900/01/01,2,0
15430,1900/01/01,3,0
15430,1900/01/01,4,0
15431,1900/01/01,1,0
15431,1900/01/01,2,0
15431,1900/01/01,3,0
15431,1900/01/01,4,0
15432,1900/01/01,1,0
15432,1900/01/01,2,0
15432,1900/01/01,3,0
15432,1900/01/01,4,0
15433,1900/01/01,1,0
15433,1900/01/01,2,0
15433,1900/01/01,3,0
15433,1900/01/01,4,0
15434,1900/01/01,1,0
15434,1900/01/01,2,0
15434,1900/01/01,3,0
15434,1900/01/01,4,0
15435,1900/01/01,1,0
15435,1900/01/01,2,0
15435,1900/01/01,3,0
15435,1900/01/01,4,0
15436,1900/01/01,1,0
15436,1900/01/01,2,0
15436,1900/01/01,3,0
15436,1900/01/01,4,0
15437,1900/01/01,1,0
15437,1900/01/01,2,0
15437,1900/01/01,3,0
15437,1900/01/01,4,0
15438,1900/01/01,1,0
15438,1900/01/01,2,0
15438,1900/01/01,3,0
15438,1900/01/01,4,0
15439,1900/01/01,1,0
15439,1900/01/01,2,0
15439,1900/01/01,3,0
15439,1900/01/01,4,0
15440,1900/01/01,1,0
15440,1900/01/01,2,0
15440,1900/01/01,3,0
15440,1900/01/01,4,0
15441,1900/01/01,1,0
15441,1900/01/01,2,0
15441,1900/01/01,3,0
15441,1900/01/01,4,0
15442,1900/01/01,1,0
15442,1900/01/01,2,0
15442,1900/01/01,3,0
15442,1900/01/01,4,0
15443,1900/01/01,1,0
15443,1900/01/01,2,0
15443,1900/01/01,3,0
15443,1900/01/01,4,0
15444,1900/01/01,1,0
15444,1900/01/01,2,0
15444,1900/01/01,3,0
15444,1900/01/01,4,0
15445,1900/01/01,1,0
15445,1900/01/01,2,0
15445,1900/01/01,3,0
15445,1900/01/01,4,0
15446,1900/01/01,1,0
15446,1900/01/01,2,0
15446,1900/01/01,3,0
15446,1900/01/01,4,0
15447,1900/01/01,1,0
15447,1900/01/01,2,0
15447,1900/01/01,3,0
15447,1900/01/01,4,0
15448,1900/01/01,1,0
15448,1900/01/01,2,0
15448,1900/01/01,3,0
15448,1900/01/01,4,0
15449,1900/01/01,1,0
15449,1900/01/01,2,0
15449,1900/01/01,3,0
15449,1900/01/01,4,0
15450,1900/01/01,1,0
15450,1900/01/01,2,0
15450,1900/01/01,3,0
15450,1900/01/01,4,0
15451,1900/01/01,1,0
15451,1900/01/01,2,0
15451,1900/01/01,3,0
15451,1900/01/01,4,0
15452,1900/01/01,1,0
15452,1900/01/01,2,0
15452,1900/01/01,3,0
15452,1900/01/01,4,0
15453,1900/01/01,1,0
15453,1900/01/01,2,0
15453,1900/01/01,3,0
15453,1900/01/01,4,0
15454,1900/01/01,1,0
15454,1900/01/01,2,0
15454,1900/01/01,3,0
15454,1900/01/01,4,0
15455,1900/01/01,1,0
15455,1900/01/01,2,0
15455,1900/01/01,3,0
15455,1900/01/01,4,0
15456,1900/01/01,1,0
15456,1900/01/01,2,0
15456,1900/01/01,3,0
15456,1900/01/01,4,0
15457,1900/01/01,1,0
15457,1900/01/01,2,0
15457,1900/01/01,3,0
15457,1900/01/01,4,0
15458,1900/01/01,1,0
15458,1900/01/01,2,0
15458,1900/01/01,3,0
15458,1900/01/01,4,0
15459,1900/01/01,1,0
15459,1900/01/01,2,0
15459,1900/01/01,3,0
15459,1900/01/01,4,0
15460,1900/01/01,1,0
15460,1900/01/01,2,0
15460,1900/01/01,3,0
15460,1900/01/01,4,0
15461,1900/01/01,1,0
15461,1900/01/01,2,0
15461,1900/01/01,3,0
15461,1900/01/01,4,0
15462,1900/01/01,1,0
15462,1900/01/01,2,0
15462,1900/01/01,3,0
15462,1900/01/01,4,0
15463,1900/01/01,1,0
15463,1900/01/01,2,0
15463,1900/01/01,3,0
15463,1900/01/01,4,0
15464,1900/01/01,1,0
15464,1900/01/01,2,0
15464,1900/01/01,3,0
15464,1900/01/01,4,0
15465,1900/01/01,1,0
15465,1900/01/01,2,0
15465,1900/01/01,3,0
15465,1900/01/01,4,0
15466,1900/01/01,1,0
15466,1900/01/01,2,0
15466,1900/01/01,3,0
15466,1900/01/01,4,0
15467,1900/01/01,1,0
15467,1900/01/01,2,0
15467,1900/01/01,3,0
15467,1900/01/01,4,0
15468,1900/01/01,1,0
15468,1900/01/01,2,0
15468,1900/01/01,3,0
15468,1900/01/01,4,0
15469,1900/01/01,1,0
15469,1900/01/01,2,0
15469,1900/01/01,3,0
15469,1900/01/01,4,0
15470,1900/01/01,1,0
15470,1900/01/01,2,0
15470,1900/01/01,3,0
15470,1900/01/01,4,0
15471,1900/01/01,1,0
15471,1900/01/01,2,0
15471,1900/01/01,3,0
15471,1900/01/01,4,0
15472,1900/01/01,1,0
15472,1900/01/01,2,0
15472,1900/01/01,3,0
15472,1900/01/01,4,0
15473,1900/01/01,1,0
15473,1900/01/01,2,0
15473,1900/01/01,3,0
15473,1900/01/01,4,0
15474,1900/01/01,1,0
15474,1900/01/01,2,0
15474,1900/01/01,3,0
15474,1900/01/01,4,0
15475,1900/01/01,1,0
15475,1900/01/01,2,0
15475,1900/01/01,3,0
15475,1900/01/01,4,0
15476,1900/01/01,1,0
15476,1900/01/01,2,0
15476,1900/01/01,3,0
15476,1900/01/01,4,0
15477,1900/01/01,1,0
15477,1900/01/01,2,0
15477,1900/01/01,3,0
15477,1900/01/01,4,0
15478,1900/01/01,1,0
15478,1900/01/01,2,0
15478,1900/01/01,3,0
15478,1900/01/01,4,0
15479,1900/01/01,1,0
15479,1900/01/01,2,0
15479,1900/01/01,3,0
15479,1900/01/01,4,0
15480,1900/01/01,1,0
15480,1900/01/01,2,0
15480,1900/01/01,3,0
15480,1900/01/01,4,0
15481,1900/01/01,1,0
15481,1900/01/01,2,0
15481,1900/01/01,3,0
15481,1900/01/01,4,0
15482,1900/01/01,1,0
15482,1900/01/01,2,0
15482,1900/01/01,3,0
15482,1900/01/01,4,0
15483,1900/01/01,1,0
15483,1900/01/01,2,0
15483,1900/01/01,3,0
15483,1900/01/01,4,0
15484,1900/01/01,1,0
15484,1900/01/01,2,0
15484,1900/01/01,3,0
15484,1900/01/01,4,0
15485,1900/01/01,1,0
15485,1900/01/01,2,0
15485,1900/01/01,3,0
15485,1900/01/01,4,0
15486,1900/01/01,1,0
15486,1900/01/01,2,0
15486,1900/01/01,3,0
15486,1900/01/01,4,0
15487,1900/01/01,1,0
15487,1900/01/01,2,0
15487,1900/01/01,3,0
15487,1900/01/01,4,0
15488,1900/01/01,1,0
15488,1900/01/01,2,0
15488,1900/01/01,3,0
15488,1900/01/01,4,0
15489,1900/01/01,1,0
15489,1900/01/01,2,0
15489,1900/01/01,3,0
15489,1900/01/01,4,0
15490,1900/01/01,1,0
15490,1900/01/01,2,0
15490,1900/01/01,3,0
15490,1900/01/01,4,0
15491,1900/01/01,1,0
15491,1900/01/01,2,0
15491,1900/01/01,3,0
15491,1900/01/01,4,0
15492,1900/01/01,1,0
15492,1900/01/01,2,0
15492,1900/01/01,3,0
15492,1900/01/01,4,0
15493,1900/01/01,1,0
15493,1900/01/01,2,0
15493,1900/01/01,3,0
15493,1900/01/01,4,0
15494,1900/01/01,1,0
15494,1900/01/01,2,0
15494,1900/01/01,3,0
15494,1900/01/01,4,0
15495,1900/01/01,1,0
15495,1900/01/01,2,0
15495,1900/01/01,3,0
15495,1900/01/01,4,0
15496,1900/01/01,1,0
15496,1900/01/01,2,0
15496,1900/01/01,3,0
15496,1900/01/01,4,0
15497,1900/01/01,1,0
15497,1900/01/01,2,0
15497,1900/01/01,3,0
15497,1900/01/01,4,0
15498,1900/01/01,1,0
15498,1900/01/01,2,0
15498,1900/01/01,3,0
15498,1900/01/01,4,0
15499,1900/01/01,1,0
15499,1900/01/01,2,0
15499,1900/01/01,3,0
15499,1900/01/01,4,0
15500,1900/01/01,1,0
15500,1900/01/01,2,0
15500,1900/01/01,3,0
15500,1900/01/01,4,0
15501,1900/01/01,1,0
15501,1900/01/01,2,0
15501,1900/01/01,3,0
15501,1900/01/01,4,0
15502,1900/01/01,1,0
15502,1900/01/01,2,0
15502,1900/01/01,3,0
15502,1900/01/01,4,0
15503,1900/01/01,1,0
15503,1900/01/01,2,0
15503,1900/01/01,3,0
15503,1900/01/01,4,0
15504,1900/01/01,1,0
15504,1900/01/01,2,0
15504,1900/01/01,3,0
15504,1900/01/01,4,0
15505,1900/01/01,1,0
15505,1900/01/01,2,0
15505,1900/01/01,3,0
15505,1900/01/01,4,0
15506,1900/01/01,1,0
15506,1900/01/01,2,0
15506,1900/01/01,3,0
15506,1900/01/01,4,0
15507,1900/01/01,1,0
15507,1900/01/01,2,0
15507,1900/01/01,3,0
15507,1900/01/01,4,0
15508,1900/01/01,1,0
15508,1900/01/01,2,0
15508,1900/01/01,3,0
15508,1900/01/01,4,0
15509,1900/01/01,1,0
15509,1900/01/01,2,0
15509,1900/01/01,3,0
15509,1900/01/01,4,0
15510,1900/01/01,1,0
15510,1900/01/01,2,0
15510,1900/01/01,3,0
15510,1900/01/01,4,0
15511,1900/01/01,1,0
15511,1900/01/01,2,0
15511,1900/01/01,3,0
15511,1900/01/01,4,0
15512,1900/01/01,1,0
15512,1900/01/01,2,0
15512,1900/01/01,3,0
15512,1900/01/01,4,0
15513,1900/01/01,1,0
15513,1900/01/01,2,0
15513,1900/01/01,3,0
15513,1900/01/01,4,0
15514,1900/01/01,1,0
15514,1900/01/01,2,0
15514,1900/01/01,3,0
15514,1900/01/01,4,0
15515,1900/01/01,1,0
15515,1900/01/01,2,0
15515,1900/01/01,3,0
15515,1900/01/01,4,0
15516,1900/01/01,1,0
15516,1900/01/01,2,0
15516,1900/01/01,3,0
15516,1900/01/01,4,0
15517,1900/01/01,1,0
15517,1900/01/01,2,0
15517,1900/01/01,3,0
15517,1900/01/01,4,0
15518,1900/01/01,1,0
15518,1900/01/01,2,0
15518,1900/01/01,3,0
15518,1900/01/01,4,0
15519,1900/01/01,1,0
15519,1900/01/01,2,0
15519,1900/01/01,3,0
15519,1900/01/01,4,0
15520,1900/01/01,1,0
15520,1900/01/01,2,0
15520,1900/01/01,3,0
15520,1900/01/01,4,0
15521,1900/01/01,1,0
15521,1900/01/01,2,0
15521,1900/01/01,3,0
15521,1900/01/01,4,0
15522,1900/01/01,1,0
15522,1900/01/01,2,0
15522,1900/01/01,3,0
15522,1900/01/01,4,0
15523,1900/01/01,1,0
15523,1900/01/01,2,0
15523,1900/01/01,3,0
15523,1900/01/01,4,0
15524,1900/01/01,1,0
15524,1900/01/01,2,0
15524,1900/01/01,3,0
15524,1900/01/01,4,0
15525,1900/01/01,1,0
15525,1900/01/01,2,0
15525,1900/01/01,3,0
15525,1900/01/01,4,0
15526,1900/01/01,1,0
15526,1900/01/01,2,0
15526,1900/01/01,3,0
15526,1900/01/01,4,0
15527,1900/01/01,1,0
15527,1900/01/01,2,0
15527,1900/01/01,3,0
15527,1900/01/01,4,0
15528,1900/01/01,1,0
15528,1900/01/01,2,0
15528,1900/01/01,3,0
15528,1900/01/01,4,0
15529,1900/01/01,1,0
15529,1900/01/01,2,0
15529,1900/01/01,3,0
15529,1900/01/01,4,0
15530,1900/01/01,1,0
15530,1900/01/01,2,0
15530,1900/01/01,3,0
15530,1900/01/01,4,0
15531,1900/01/01,1,0
15531,1900/01/01,2,0
15531,1900/01/01,3,0
15531,1900/01/01,4,0
15532,1900/01/01,1,0
15532,1900/01/01,2,0
15532,1900/01/01,3,0
15532,1900/01/01,4,0
15533,1900/01/01,1,0
15533,1900/01/01,2,0
15533,1900/01/01,3,0
15533,1900/01/01,4,0
15534,1900/01/01,1,0
15534,1900/01/01,2,0
15534,1900/01/01,3,0
15534,1900/01/01,4,0
15535,1900/01/01,1,0
15535,1900/01/01,2,0
15535,1900/01/01,3,0
15535,1900/01/01,4,0
15536,1900/01/01,1,0
15536,1900/01/01,2,0
15536,1900/01/01,3,0
15536,1900/01/01,4,0
15537,1900/01/01,1,0
15537,1900/01/01,2,0
15537,1900/01/01,3,0
15537,1900/01/01,4,0
15538,1900/01/01,1,0
15538,1900/01/01,2,0
15538,1900/01/01,3,0
15538,1900/01/01,4,0
15539,1900/01/01,1,0
15539,1900/01/01,2,0
15539,1900/01/01,3,0
15539,1900/01/01,4,0
15540,1900/01/01,1,0
15540,1900/01/01,2,0
15540,1900/01/01,3,0
15540,1900/01/01,4,0
15541,1900/01/01,1,0
15541,1900/01/01,2,0
15541,1900/01/01,3,0
15541,1900/01/01,4,0
15542,1900/01/01,1,0
15542,1900/01/01,2,0
15542,1900/01/01,3,0
15542,1900/01/01,4,0
15543,1900/01/01,1,0
15543,1900/01/01,2,0
15543,1900/01/01,3,0
15543,1900/01/01,4,0
15544,1900/01/01,1,0
15544,1900/01/01,2,0
15544,1900/01/01,3,0
15544,1900/01/01,4,0
15545,1900/01/01,1,0
15545,1900/01/01,2,0
15545,1900/01/01,3,0
15545,1900/01/01,4,0
15546,1900/01/01,1,0
15546,1900/01/01,2,0
15546,1900/01/01,3,0
15546,1900/01/01,4,0
15547,1900/01/01,1,0
15547,1900/01/01,2,0
15547,1900/01/01,3,0
15547,1900/01/01,4,0
15548,1900/01/01,1,0
15548,1900/01/01,2,0
15548,1900/01/01,3,0
15548,1900/01/01,4,0
15549,1900/01/01,1,0
15549,1900/01/01,2,0
15549,1900/01/01,3,0
15549,1900/01/01,4,0
15550,1900/01/01,1,0
15550,1900/01/01,2,0
15550,1900/01/01,3,0
15550,1900/01/01,4,0
15551,1900/01/01,1,0
15551,1900/01/01,2,0
15551,1900/01/01,3,0
15551,1900/01/01,4,0
15552,1900/01/01,1,0
15552,1900/01/01,2,0
15552,1900/01/01,3,0
15552,1900/01/01,4,0
15553,1900/01/01,1,0
15553,1900/01/01,2,0
15553,1900/01/01,3,0
15553,1900/01/01,4,0
15554,1900/01/01,1,0
15554,1900/01/01,2,0
15554,1900/01/01,3,0
15554,1900/01/01,4,0
15555,1900/01/01,1,0
15555,1900/01/01,2,0
15555,1900/01/01,3,0
15555,1900/01/01,4,0
15556,1900/01/01,1,0
15556,1900/01/01,2,0
15556,1900/01/01,3,0
15556,1900/01/01,4,0
15557,1900/01/01,1,0
15557,1900/01/01,2,0
15557,1900/01/01,3,0
15557,1900/01/01,4,0
15558,1900/01/01,1,0
15558,1900/01/01,2,0
15558,1900/01/01,3,0
15558,1900/01/01,4,0
15559,1900/01/01,1,0
15559,1900/01/01,2,0
15559,1900/01/01,3,0
15559,1900/01/01,4,0
15560,1900/01/01,1,0
15560,1900/01/01,2,0
15560,1900/01/01,3,0
15560,1900/01/01,4,0
15561,1900/01/01,1,0
15561,1900/01/01,2,0
15561,1900/01/01,3,0
15561,1900/01/01,4,0
15562,1900/01/01,1,0
15562,1900/01/01,2,0
15562,1900/01/01,3,0
15562,1900/01/01,4,0
15563,1900/01/01,1,0
15563,1900/01/01,2,0
15563,1900/01/01,3,0
15563,1900/01/01,4,0
15564,1900/01/01,1,0
15564,1900/01/01,2,0
15564,1900/01/01,3,0
15564,1900/01/01,4,0
15565,1900/01/01,1,0
15565,1900/01/01,2,0
15565,1900/01/01,3,0
15565,1900/01/01,4,0
15566,1900/01/01,1,0
15566,1900/01/01,2,0
15566,1900/01/01,3,0
15566,1900/01/01,4,0
15567,1900/01/01,1,0
15567,1900/01/01,2,0
15567,1900/01/01,3,0
15567,1900/01/01,4,0
15568,1900/01/01,1,0
15568,1900/01/01,2,0
15568,1900/01/01,3,0
15568,1900/01/01,4,0
15569,1900/01/01,1,0
15569,1900/01/01,2,0
15569,1900/01/01,3,0
15569,1900/01/01,4,0
15570,1900/01/01,1,0
15570,1900/01/01,2,0
15570,1900/01/01,3,0
15570,1900/01/01,4,0
15571,1900/01/01,1,0
15571,1900/01/01,2,0
15571,1900/01/01,3,0
15571,1900/01/01,4,0
15572,1900/01/01,1,0
15572,1900/01/01,2,0
15572,1900/01/01,3,0
15572,1900/01/01,4,0
15573,1900/01/01,1,0
15573,1900/01/01,2,0
15573,1900/01/01,3,0
15573,1900/01/01,4,0
15574,1900/01/01,1,0
15574,1900/01/01,2,0
15574,1900/01/01,3,0
15574,1900/01/01,4,0
15575,1900/01/01,1,0
15575,1900/01/01,2,0
15575,1900/01/01,3,0
15575,1900/01/01,4,0
15576,1900/01/01,1,0
15576,1900/01/01,2,0
15576,1900/01/01,3,0
15576,1900/01/01,4,0
15577,1900/01/01,1,0
15577,1900/01/01,2,0
15577,1900/01/01,3,0
15577,1900/01/01,4,0
15578,1900/01/01,1,0
15578,1900/01/01,2,0
15578,1900/01/01,3,0
15578,1900/01/01,4,0
15579,1900/01/01,1,0
15579,1900/01/01,2,0
15579,1900/01/01,3,0
15579,1900/01/01,4,0
15580,1900/01/01,1,0
15580,1900/01/01,2,0
15580,1900/01/01,3,0
15580,1900/01/01,4,0
15581,1900/01/01,1,0
15581,1900/01/01,2,0
15581,1900/01/01,3,0
15581,1900/01/01,4,0
15582,1900/01/01,1,0
15582,1900/01/01,2,0
15582,1900/01/01,3,0
15582,1900/01/01,4,0
15583,1900/01/01,1,0
15583,1900/01/01,2,0
15583,1900/01/01,3,0
15583,1900/01/01,4,0
15584,1900/01/01,1,0
15584,1900/01/01,2,0
15584,1900/01/01,3,0
15584,1900/01/01,4,0
15585,1900/01/01,1,0
15585,1900/01/01,2,0
15585,1900/01/01,3,0
15585,1900/01/01,4,0
15586,1900/01/01,1,0
15586,1900/01/01,2,0
15586,1900/01/01,3,0
15586,1900/01/01,4,0
15587,1900/01/01,1,0
15587,1900/01/01,2,0
15587,1900/01/01,3,0
15587,1900/01/01,4,0
15588,1900/01/01,1,0
15588,1900/01/01,2,0
15588,1900/01/01,3,0
15588,1900/01/01,4,0
15589,1900/01/01,1,0
15589,1900/01/01,2,0
15589,1900/01/01,3,0
15589,1900/01/01,4,0
15590,1900/01/01,1,0
15590,1900/01/01,2,0
15590,1900/01/01,3,0
15590,1900/01/01,4,0
15591,1900/01/01,1,0
15591,1900/01/01,2,0
15591,1900/01/01,3,0
15591,1900/01/01,4,0
15592,1900/01/01,1,0
15592,1900/01/01,2,0
15592,1900/01/01,3,0
15592,1900/01/01,4,0
15593,1900/01/01,1,0
15593,1900/01/01,2,0
15593,1900/01/01,3,0
15593,1900/01/01,4,0
15594,1900/01/01,1,0
15594,1900/01/01,2,0
15594,1900/01/01,3,0
15594,1900/01/01,4,0
15595,1900/01/01,1,0
15595,1900/01/01,2,0
15595,1900/01/01,3,0
15595,1900/01/01,4,0
15596,1900/01/01,1,0
15596,1900/01/01,2,0
15596,1900/01/01,3,0
15596,1900/01/01,4,0
15597,1900/01/01,1,0
15597,1900/01/01,2,0
15597,1900/01/01,3,0
15597,1900/01/01,4,0
15598,1900/01/01,1,0
15598,1900/01/01,2,0
15598,1900/01/01,3,0
15598,1900/01/01,4,0
15599,1900/01/01,1,0
15599,1900/01/01,2,0
15599,1900/01/01,3,0
15599,1900/01/01,4,0
15600,1900/01/01,1,0
15600,1900/01/01,2,0
15600,1900/01/01,3,0
15600,1900/01/01,4,0
15601,1900/01/01,1,0
15601,1900/01/01,2,0
15601,1900/01/01,3,0
15601,1900/01/01,4,0
15602,1900/01/01,1,0
15602,1900/01/01,2,0
15602,1900/01/01,3,0
15602,1900/01/01,4,0
15603,1900/01/01,1,0
15603,1900/01/01,2,0
15603,1900/01/01,3,0
15603,1900/01/01,4,0
15604,1900/01/01,1,0
15604,1900/01/01,2,0
15604,1900/01/01,3,0
15604,1900/01/01,4,0
15605,1900/01/01,1,0
15605,1900/01/01,2,0
15605,1900/01/01,3,0
15605,1900/01/01,4,0
15606,1900/01/01,1,0
15606,1900/01/01,2,0
15606,1900/01/01,3,0
15606,1900/01/01,4,0
15607,1900/01/01,1,0
15607,1900/01/01,2,0
15607,1900/01/01,3,0
15607,1900/01/01,4,0
15608,1900/01/01,1,0
15608,1900/01/01,2,0
15608,1900/01/01,3,0
15608,1900/01/01,4,0
15609,1900/01/01,1,0
15609,1900/01/01,2,0
15609,1900/01/01,3,0
15609,1900/01/01,4,0
15610,1900/01/01,1,0
15610,1900/01/01,2,0
15610,1900/01/01,3,0
15610,1900/01/01,4,0
15611,1900/01/01,1,0
15611,1900/01/01,2,0
15611,1900/01/01,3,0
15611,1900/01/01,4,0
15612,1900/01/01,1,0
15612,1900/01/01,2,0
15612,1900/01/01,3,0
15612,1900/01/01,4,0
15613,1900/01/01,1,0
15613,1900/01/01,2,0
15613,1900/01/01,3,0
15613,1900/01/01,4,0
15614,1900/01/01,1,0
15614,1900/01/01,2,0
15614,1900/01/01,3,0
