$version=1
!code,Date,block,Status
12860,1900/01/01,4,1
12861,1900/01/01,1,1
12861,1900/01/01,2,1
12861,1900/01/01,3,1
12861,1900/01/01,4,1
12862,1900/01/01,1,1
12862,1900/01/01,2,1
12862,1900/01/01,3,1
12862,1900/01/01,4,1
12863,1900/01/01,1,1
12863,1900/01/01,2,1
12863,1900/01/01,3,1
12863,1900/01/01,4,1
12864,1900/01/01,1,1
12864,1900/01/01,2,1
12864,1900/01/01,3,1
12864,1900/01/01,4,1
12865,1900/01/01,1,1
12865,1900/01/01,2,1
12865,1900/01/01,3,1
12865,1900/01/01,4,1
12866,1900/01/01,1,1
12866,1900/01/01,2,1
12866,1900/01/01,3,1
12866,1900/01/01,4,1
12867,1900/01/01,1,1
12867,1900/01/01,2,1
12867,1900/01/01,3,1
12867,1900/01/01,4,1
12868,1900/01/01,1,1
12868,1900/01/01,2,1
12868,1900/01/01,3,1
12868,1900/01/01,4,1
12869,1900/01/01,1,1
12869,1900/01/01,2,1
12869,1900/01/01,3,1
12869,1900/01/01,4,1
12870,1900/01/01,1,1
12870,1900/01/01,2,1
12870,1900/01/01,3,1
12870,1900/01/01,4,1
12871,1900/01/01,1,1
12871,1900/01/01,2,1
12871,1900/01/01,3,1
12871,1900/01/01,4,1
12872,1900/01/01,1,1
12872,1900/01/01,2,1
12872,1900/01/01,3,1
12872,1900/01/01,4,1
12873,1900/01/01,1,1
12873,1900/01/01,2,1
12873,1900/01/01,3,1
12873,1900/01/01,4,1
12874,1900/01/01,1,1
12874,1900/01/01,2,1
12874,1900/01/01,3,1
12874,1900/01/01,4,1
12875,1900/01/01,1,1
12875,1900/01/01,2,1
12875,1900/01/01,3,1
12875,1900/01/01,4,1
12876,1900/01/01,1,1
12876,1900/01/01,2,1
12876,1900/01/01,3,1
12876,1900/01/01,4,1
12877,1900/01/01,1,1
12877,1900/01/01,2,1
12877,1900/01/01,3,1
12877,1900/01/01,4,1
12878,1900/01/01,1,1
12878,1900/01/01,2,1
12878,1900/01/01,3,1
12878,1900/01/01,4,1
12879,1900/01/01,1,1
12879,1900/01/01,2,1
12879,1900/01/01,3,1
12879,1900/01/01,4,1
12880,1900/01/01,1,1
12880,1900/01/01,2,1
12880,1900/01/01,3,1
12880,1900/01/01,4,1
12881,1900/01/01,1,1
12881,1900/01/01,2,1
12881,1900/01/01,3,1
12881,1900/01/01,4,1
12882,1900/01/01,1,1
12882,1900/01/01,2,1
12882,1900/01/01,3,1
12882,1900/01/01,4,1
12883,1900/01/01,1,1
12883,1900/01/01,2,1
12883,1900/01/01,3,1
12883,1900/01/01,4,1
12884,1900/01/01,1,1
12884,1900/01/01,2,1
12884,1900/01/01,3,1
12884,1900/01/01,4,1
12885,1900/01/01,1,1
12885,1900/01/01,2,1
12885,1900/01/01,3,1
12885,1900/01/01,4,1
12886,1900/01/01,1,1
12886,1900/01/01,2,1
12886,1900/01/01,3,1
12886,1900/01/01,4,1
12887,1900/01/01,1,1
12887,1900/01/01,2,1
12887,1900/01/01,3,1
12887,1900/01/01,4,1
12888,1900/01/01,1,1
12888,1900/01/01,2,1
12888,1900/01/01,3,1
12888,1900/01/01,4,1
12889,1900/01/01,1,1
12889,1900/01/01,2,1
12889,1900/01/01,3,1
12889,1900/01/01,4,1
12890,1900/01/01,1,1
12890,1900/01/01,2,1
12890,1900/01/01,3,1
12890,1900/01/01,4,1
12891,1900/01/01,1,1
12891,1900/01/01,2,1
12891,1900/01/01,3,1
12891,1900/01/01,4,1
12892,1900/01/01,1,1
12892,1900/01/01,2,1
12892,1900/01/01,3,1
12892,1900/01/01,4,1
12893,1900/01/01,1,1
12893,1900/01/01,2,1
12893,1900/01/01,3,1
12893,1900/01/01,4,1
12894,1900/01/01,1,1
12894,1900/01/01,2,1
12894,1900/01/01,3,1
12894,1900/01/01,4,1
12895,1900/01/01,1,1
12895,1900/01/01,2,1
12895,1900/01/01,3,1
12895,1900/01/01,4,1
12896,1900/01/01,1,1
12896,1900/01/01,2,1
12896,1900/01/01,3,1
12896,1900/01/01,4,1
12897,1900/01/01,1,1
12897,1900/01/01,2,1
12897,1900/01/01,3,1
12897,1900/01/01,4,1
12898,1900/01/01,1,1
12898,1900/01/01,2,1
12898,1900/01/01,3,1
12898,1900/01/01,4,1
12899,1900/01/01,1,1
12899,1900/01/01,2,1
12899,1900/01/01,3,1
12899,1900/01/01,4,1
12900,1900/01/01,1,1
12900,1900/01/01,2,1
12900,1900/01/01,3,1
12900,1900/01/01,4,1
12901,1900/01/01,1,1
12901,1900/01/01,2,1
12901,1900/01/01,3,1
12901,1900/01/01,4,1
12902,1900/01/01,1,1
12902,1900/01/01,2,1
12902,1900/01/01,3,1
12902,1900/01/01,4,1
12903,1900/01/01,1,1
12903,1900/01/01,2,1
12903,1900/01/01,3,1
12903,1900/01/01,4,1
12904,1900/01/01,1,1
12904,1900/01/01,2,1
12904,1900/01/01,3,1
12904,1900/01/01,4,1
12905,1900/01/01,1,1
12905,1900/01/01,2,1
12905,1900/01/01,3,1
12905,1900/01/01,4,1
12906,1900/01/01,1,1
12906,1900/01/01,2,1
12906,1900/01/01,3,1
12906,1900/01/01,4,1
12907,1900/01/01,1,1
12907,1900/01/01,2,1
12907,1900/01/01,3,1
12907,1900/01/01,4,1
12908,1900/01/01,1,1
12908,1900/01/01,2,1
12908,1900/01/01,3,1
12908,1900/01/01,4,1
12909,1900/01/01,1,1
12909,1900/01/01,2,1
12909,1900/01/01,3,1
12909,1900/01/01,4,1
12910,1900/01/01,1,1
12910,1900/01/01,2,1
12910,1900/01/01,3,1
12910,1900/01/01,4,1
12911,1900/01/01,1,1
12911,1900/01/01,2,1
12911,1900/01/01,3,1
12911,1900/01/01,4,1
12912,1900/01/01,1,1
12912,1900/01/01,2,1
12912,1900/01/01,3,1
12912,1900/01/01,4,1
12913,1900/01/01,1,1
12913,1900/01/01,2,1
12913,1900/01/01,3,1
12913,1900/01/01,4,1
12914,1900/01/01,1,1
12914,1900/01/01,2,1
12914,1900/01/01,3,1
12914,1900/01/01,4,1
12915,1900/01/01,1,1
12915,1900/01/01,2,1
12915,1900/01/01,3,1
12915,1900/01/01,4,1
12916,1900/01/01,1,1
12916,1900/01/01,2,1
12916,1900/01/01,3,1
12916,1900/01/01,4,1
12917,1900/01/01,1,1
12917,1900/01/01,2,1
12917,1900/01/01,3,1
12917,1900/01/01,4,1
12918,1900/01/01,1,1
12918,1900/01/01,2,1
12918,1900/01/01,3,1
12918,1900/01/01,4,1
12919,1900/01/01,1,1
12919,1900/01/01,2,1
12919,1900/01/01,3,1
12919,1900/01/01,4,1
12920,1900/01/01,1,1
12920,1900/01/01,2,1
12920,1900/01/01,3,1
12920,1900/01/01,4,1
12921,1900/01/01,1,1
12921,1900/01/01,2,1
12921,1900/01/01,3,1
12921,1900/01/01,4,1
12922,1900/01/01,1,1
12922,1900/01/01,2,1
12922,1900/01/01,3,1
12922,1900/01/01,4,1
12923,1900/01/01,1,1
12923,1900/01/01,2,1
12923,1900/01/01,3,1
12923,1900/01/01,4,1
12924,1900/01/01,1,1
12924,1900/01/01,2,1
12924,1900/01/01,3,1
12924,1900/01/01,4,1
12925,1900/01/01,1,1
12925,1900/01/01,2,1
12925,1900/01/01,3,1
12925,1900/01/01,4,1
12926,1900/01/01,1,1
12926,1900/01/01,2,1
12926,1900/01/01,3,1
12926,1900/01/01,4,1
12927,1900/01/01,1,1
12927,1900/01/01,2,1
12927,1900/01/01,3,1
12927,1900/01/01,4,1
12928,1900/01/01,1,1
12928,1900/01/01,2,1
12928,1900/01/01,3,1
12928,1900/01/01,4,1
12929,1900/01/01,1,1
12929,1900/01/01,2,1
12929,1900/01/01,3,1
12929,1900/01/01,4,1
12930,1900/01/01,1,1
12930,1900/01/01,2,1
12930,1900/01/01,3,1
12930,1900/01/01,4,1
12931,1900/01/01,1,1
12931,1900/01/01,2,1
12931,1900/01/01,3,1
12931,1900/01/01,4,1
12932,1900/01/01,1,1
12932,1900/01/01,2,1
12932,1900/01/01,3,1
12932,1900/01/01,4,1
12933,1900/01/01,1,1
12933,1900/01/01,2,1
12933,1900/01/01,3,1
12933,1900/01/01,4,1
12934,1900/01/01,1,1
12934,1900/01/01,2,1
12934,1900/01/01,3,1
12934,1900/01/01,4,1
12935,1900/01/01,1,1
12935,1900/01/01,2,1
12935,1900/01/01,3,1
12935,1900/01/01,4,1
12936,1900/01/01,1,1
12936,1900/01/01,2,1
12936,1900/01/01,3,1
12936,1900/01/01,4,1
12937,1900/01/01,1,1
12937,1900/01/01,2,1
12937,1900/01/01,3,1
12937,1900/01/01,4,1
12938,1900/01/01,1,1
12938,1900/01/01,2,1
12938,1900/01/01,3,1
12938,1900/01/01,4,1
12939,1900/01/01,1,1
12939,1900/01/01,2,1
12939,1900/01/01,3,1
12939,1900/01/01,4,1
12940,1900/01/01,1,1
12940,1900/01/01,2,1
12940,1900/01/01,3,1
12940,1900/01/01,4,1
12941,1900/01/01,1,1
12941,1900/01/01,2,1
12941,1900/01/01,3,1
12941,1900/01/01,4,1
12942,1900/01/01,1,1
12942,1900/01/01,2,1
12942,1900/01/01,3,1
12942,1900/01/01,4,1
12943,1900/01/01,1,1
12943,1900/01/01,2,1
12943,1900/01/01,3,1
12943,1900/01/01,4,1
12944,1900/01/01,1,1
12944,1900/01/01,2,1
12944,1900/01/01,3,1
12944,1900/01/01,4,1
12945,1900/01/01,1,1
12945,1900/01/01,2,1
12945,1900/01/01,3,1
12945,1900/01/01,4,1
12946,1900/01/01,1,1
12946,1900/01/01,2,1
12946,1900/01/01,3,1
12946,1900/01/01,4,1
12947,1900/01/01,1,1
12947,1900/01/01,2,1
12947,1900/01/01,3,1
12947,1900/01/01,4,1
12948,1900/01/01,1,1
12948,1900/01/01,2,1
12948,1900/01/01,3,1
12948,1900/01/01,4,1
12949,1900/01/01,1,1
12949,1900/01/01,2,1
12949,1900/01/01,3,1
12949,1900/01/01,4,1
12950,1900/01/01,1,1
12950,1900/01/01,2,1
12950,1900/01/01,3,1
12950,1900/01/01,4,1
12951,1900/01/01,1,1
12951,1900/01/01,2,1
12951,1900/01/01,3,1
12951,1900/01/01,4,1
12952,1900/01/01,1,1
12952,1900/01/01,2,1
12952,1900/01/01,3,1
12952,1900/01/01,4,1
12953,1900/01/01,1,1
12953,1900/01/01,2,1
12953,1900/01/01,3,1
12953,1900/01/01,4,1
12954,1900/01/01,1,1
12954,1900/01/01,2,1
12954,1900/01/01,3,1
12954,1900/01/01,4,1
12955,1900/01/01,1,1
12955,1900/01/01,2,1
12955,1900/01/01,3,1
12955,1900/01/01,4,1
12956,1900/01/01,1,1
12956,1900/01/01,2,1
12956,1900/01/01,3,1
12956,1900/01/01,4,1
12957,1900/01/01,1,1
12957,1900/01/01,2,1
12957,1900/01/01,3,1
12957,1900/01/01,4,1
12958,1900/01/01,1,1
12958,1900/01/01,2,1
12958,1900/01/01,3,1
12958,1900/01/01,4,1
12959,1900/01/01,1,1
12959,1900/01/01,2,1
12959,1900/01/01,3,1
12959,1900/01/01,4,1
12960,1900/01/01,1,1
12960,1900/01/01,2,1
12960,1900/01/01,3,1
12960,1900/01/01,4,1
12961,1900/01/01,1,1
12961,1900/01/01,2,1
12961,1900/01/01,3,1
12961,1900/01/01,4,1
12962,1900/01/01,1,1
12962,1900/01/01,2,1
12962,1900/01/01,3,1
12962,1900/01/01,4,1
12963,1900/01/01,1,1
12963,1900/01/01,2,1
12963,1900/01/01,3,1
12963,1900/01/01,4,1
12964,1900/01/01,1,1
12964,1900/01/01,2,1
12964,1900/01/01,3,1
12964,1900/01/01,4,1
12965,1900/01/01,1,1
12965,1900/01/01,2,1
12965,1900/01/01,3,1
12965,1900/01/01,4,1
12966,1900/01/01,1,1
12966,1900/01/01,2,1
12966,1900/01/01,3,1
12966,1900/01/01,4,1
12967,1900/01/01,1,1
12967,1900/01/01,2,1
12967,1900/01/01,3,1
12967,1900/01/01,4,1
12968,1900/01/01,1,1
12968,1900/01/01,2,1
12968,1900/01/01,3,1
12968,1900/01/01,4,1
12969,1900/01/01,1,1
12969,1900/01/01,2,1
12969,1900/01/01,3,1
12969,1900/01/01,4,1
12970,1900/01/01,1,1
12970,1900/01/01,2,1
12970,1900/01/01,3,1
12970,1900/01/01,4,1
12971,1900/01/01,1,1
12971,1900/01/01,2,1
12971,1900/01/01,3,1
12971,1900/01/01,4,1
12972,1900/01/01,1,1
12972,1900/01/01,2,1
12972,1900/01/01,3,1
12972,1900/01/01,4,1
12973,1900/01/01,1,1
12973,1900/01/01,2,1
12973,1900/01/01,3,1
12973,1900/01/01,4,1
12974,1900/01/01,1,1
12974,1900/01/01,2,1
12974,1900/01/01,3,1
12974,1900/01/01,4,1
12975,1900/01/01,1,1
12975,1900/01/01,2,1
12975,1900/01/01,3,1
12975,1900/01/01,4,1
12976,1900/01/01,1,1
12976,1900/01/01,2,1
12976,1900/01/01,3,1
12976,1900/01/01,4,1
12977,1900/01/01,1,1
12977,1900/01/01,2,1
12977,1900/01/01,3,1
12977,1900/01/01,4,1
12978,1900/01/01,1,1
12978,1900/01/01,2,1
12978,1900/01/01,3,1
12978,1900/01/01,4,1
12979,1900/01/01,1,1
12979,1900/01/01,2,1
12979,1900/01/01,3,1
12979,1900/01/01,4,1
12980,1900/01/01,1,1
12980,1900/01/01,2,1
12980,1900/01/01,3,1
12980,1900/01/01,4,1
12981,1900/01/01,1,1
12981,1900/01/01,2,1
12981,1900/01/01,3,1
12981,1900/01/01,4,1
12982,1900/01/01,1,1
12982,1900/01/01,2,1
12982,1900/01/01,3,1
12982,1900/01/01,4,1
12983,1900/01/01,1,1
12983,1900/01/01,2,1
12983,1900/01/01,3,1
12983,1900/01/01,4,1
12984,1900/01/01,1,1
12984,1900/01/01,2,1
12984,1900/01/01,3,1
12984,1900/01/01,4,1
12985,1900/01/01,1,1
12985,1900/01/01,2,1
12985,1900/01/01,3,1
12985,1900/01/01,4,1
12986,1900/01/01,1,1
12986,1900/01/01,2,1
12986,1900/01/01,3,1
12986,1900/01/01,4,1
12987,1900/01/01,1,1
12987,1900/01/01,2,1
12987,1900/01/01,3,1
12987,1900/01/01,4,1
12988,1900/01/01,1,1
12988,1900/01/01,2,1
12988,1900/01/01,3,1
12988,1900/01/01,4,1
12989,1900/01/01,1,1
12989,1900/01/01,2,1
12989,1900/01/01,3,1
12989,1900/01/01,4,1
12990,1900/01/01,1,1
12990,1900/01/01,2,1
12990,1900/01/01,3,1
12990,1900/01/01,4,1
12991,1900/01/01,1,1
12991,1900/01/01,2,1
12991,1900/01/01,3,1
12991,1900/01/01,4,1
12992,1900/01/01,1,1
12992,1900/01/01,2,1
12992,1900/01/01,3,1
12992,1900/01/01,4,1
12993,1900/01/01,1,1
12993,1900/01/01,2,1
12993,1900/01/01,3,1
12993,1900/01/01,4,1
12994,1900/01/01,1,1
12994,1900/01/01,2,1
12994,1900/01/01,3,1
12994,1900/01/01,4,1
12995,1900/01/01,1,1
12995,1900/01/01,2,1
12995,1900/01/01,3,1
12995,1900/01/01,4,1
12996,1900/01/01,1,1
12996,1900/01/01,2,1
12996,1900/01/01,3,1
12996,1900/01/01,4,1
12997,1900/01/01,1,1
12997,1900/01/01,2,1
12997,1900/01/01,3,1
12997,1900/01/01,4,1
12998,1900/01/01,1,1
12998,1900/01/01,2,1
12998,1900/01/01,3,1
12998,1900/01/01,4,1
12999,1900/01/01,1,1
12999,1900/01/01,2,1
12999,1900/01/01,3,1
12999,1900/01/01,4,1
13000,1900/01/01,1,1
13000,1900/01/01,2,1
13000,1900/01/01,3,1
13000,1900/01/01,4,1
13001,1900/01/01,1,1
13001,1900/01/01,2,1
13001,1900/01/01,3,1
13001,1900/01/01,4,1
13002,1900/01/01,1,1
13002,1900/01/01,2,1
13002,1900/01/01,3,1
13002,1900/01/01,4,1
13003,1900/01/01,1,1
13003,1900/01/01,2,1
13003,1900/01/01,3,1
13003,1900/01/01,4,1
13004,1900/01/01,1,1
13004,1900/01/01,2,1
13004,1900/01/01,3,1
13004,1900/01/01,4,1
13005,1900/01/01,1,1
13005,1900/01/01,2,1
13005,1900/01/01,3,1
13005,1900/01/01,4,1
13006,1900/01/01,1,1
13006,1900/01/01,2,1
13006,1900/01/01,3,1
13006,1900/01/01,4,1
13007,1900/01/01,1,1
13007,1900/01/01,2,1
13007,1900/01/01,3,1
13007,1900/01/01,4,1
13008,1900/01/01,1,1
13008,1900/01/01,2,1
13008,1900/01/01,3,1
13008,1900/01/01,4,1
13009,1900/01/01,1,1
13009,1900/01/01,2,1
13009,1900/01/01,3,1
13009,1900/01/01,4,1
13010,1900/01/01,1,1
13010,1900/01/01,2,1
13010,1900/01/01,3,1
13010,1900/01/01,4,1
13011,1900/01/01,1,1
13011,1900/01/01,2,1
13011,1900/01/01,3,1
13011,1900/01/01,4,1
13012,1900/01/01,1,1
13012,1900/01/01,2,1
13012,1900/01/01,3,1
13012,1900/01/01,4,1
13013,1900/01/01,1,1
13013,1900/01/01,2,1
13013,1900/01/01,3,1
13013,1900/01/01,4,1
13014,1900/01/01,1,1
13014,1900/01/01,2,1
13014,1900/01/01,3,1
13014,1900/01/01,4,1
13015,1900/01/01,1,1
13015,1900/01/01,2,1
13015,1900/01/01,3,1
13015,1900/01/01,4,1
13016,1900/01/01,1,1
13016,1900/01/01,2,1
13016,1900/01/01,3,1
13016,1900/01/01,4,1
13017,1900/01/01,1,1
13017,1900/01/01,2,1
13017,1900/01/01,3,1
13017,1900/01/01,4,1
13018,1900/01/01,1,1
13018,1900/01/01,2,1
13018,1900/01/01,3,1
13018,1900/01/01,4,1
13019,1900/01/01,1,1
13019,1900/01/01,2,1
13019,1900/01/01,3,1
13019,1900/01/01,4,1
13020,1900/01/01,1,1
13020,1900/01/01,2,1
13020,1900/01/01,3,1
13020,1900/01/01,4,1
13021,1900/01/01,1,1
13021,1900/01/01,2,1
13021,1900/01/01,3,1
13021,1900/01/01,4,1
13022,1900/01/01,1,1
13022,1900/01/01,2,1
13022,1900/01/01,3,1
13022,1900/01/01,4,1
13023,1900/01/01,1,1
13023,1900/01/01,2,1
13023,1900/01/01,3,1
13023,1900/01/01,4,1
13024,1900/01/01,1,1
13024,1900/01/01,2,1
13024,1900/01/01,3,1
13024,1900/01/01,4,1
13025,1900/01/01,1,1
13025,1900/01/01,2,1
13025,1900/01/01,3,1
13025,1900/01/01,4,1
13026,1900/01/01,1,1
13026,1900/01/01,2,1
13026,1900/01/01,3,1
13026,1900/01/01,4,1
13027,1900/01/01,1,1
13027,1900/01/01,2,1
13027,1900/01/01,3,1
13027,1900/01/01,4,1
13028,1900/01/01,1,1
13028,1900/01/01,2,1
13028,1900/01/01,3,1
13028,1900/01/01,4,1
13029,1900/01/01,1,1
13029,1900/01/01,2,1
13029,1900/01/01,3,1
13029,1900/01/01,4,1
13030,1900/01/01,1,1
13030,1900/01/01,2,1
13030,1900/01/01,3,1
13030,1900/01/01,4,1
13031,1900/01/01,1,1
13031,1900/01/01,2,1
13031,1900/01/01,3,1
13031,1900/01/01,4,1
13032,1900/01/01,1,1
13032,1900/01/01,2,1
13032,1900/01/01,3,1
13032,1900/01/01,4,1
13033,1900/01/01,1,1
13033,1900/01/01,2,1
13033,1900/01/01,3,1
13033,1900/01/01,4,1
13034,1900/01/01,1,1
13034,1900/01/01,2,1
13034,1900/01/01,3,1
13034,1900/01/01,4,1
13035,1900/01/01,1,1
13035,1900/01/01,2,1
13035,1900/01/01,3,1
13035,1900/01/01,4,1
13036,1900/01/01,1,1
13036,1900/01/01,2,1
13036,1900/01/01,3,1
13036,1900/01/01,4,1
13037,1900/01/01,1,1
13037,1900/01/01,2,1
13037,1900/01/01,3,1
13037,1900/01/01,4,1
13038,1900/01/01,1,1
13038,1900/01/01,2,1
13038,1900/01/01,3,1
13038,1900/01/01,4,1
13039,1900/01/01,1,1
13039,1900/01/01,2,1
13039,1900/01/01,3,1
13039,1900/01/01,4,1
13040,1900/01/01,1,1
13040,1900/01/01,2,1
13040,1900/01/01,3,1
13040,1900/01/01,4,1
13041,1900/01/01,1,1
13041,1900/01/01,2,1
13041,1900/01/01,3,1
13041,1900/01/01,4,1
13042,1900/01/01,1,1
13042,1900/01/01,2,1
13042,1900/01/01,3,1
13042,1900/01/01,4,1
13043,1900/01/01,1,1
13043,1900/01/01,2,1
13043,1900/01/01,3,1
13043,1900/01/01,4,1
13044,1900/01/01,1,1
13044,1900/01/01,2,1
13044,1900/01/01,3,1
13044,1900/01/01,4,1
13045,1900/01/01,1,1
13045,1900/01/01,2,1
13045,1900/01/01,3,1
13045,1900/01/01,4,1
13046,1900/01/01,1,1
13046,1900/01/01,2,1
13046,1900/01/01,3,1
13046,1900/01/01,4,1
13047,1900/01/01,1,1
13047,1900/01/01,2,1
13047,1900/01/01,3,1
13047,1900/01/01,4,1
13048,1900/01/01,1,1
13048,1900/01/01,2,1
13048,1900/01/01,3,1
13048,1900/01/01,4,1
13049,1900/01/01,1,1
13049,1900/01/01,2,1
13049,1900/01/01,3,1
13049,1900/01/01,4,1
13050,1900/01/01,1,1
13050,1900/01/01,2,1
13050,1900/01/01,3,1
13050,1900/01/01,4,1
13051,1900/01/01,1,1
13051,1900/01/01,2,1
13051,1900/01/01,3,1
13051,1900/01/01,4,1
13052,1900/01/01,1,1
13052,1900/01/01,2,1
13052,1900/01/01,3,1
13052,1900/01/01,4,1
13053,1900/01/01,1,1
13053,1900/01/01,2,1
13053,1900/01/01,3,1
13053,1900/01/01,4,1
13054,1900/01/01,1,1
13054,1900/01/01,2,1
13054,1900/01/01,3,1
13054,1900/01/01,4,1
13055,1900/01/01,1,1
13055,1900/01/01,2,1
13055,1900/01/01,3,1
13055,1900/01/01,4,1
13056,1900/01/01,1,1
13056,1900/01/01,2,1
13056,1900/01/01,3,1
13056,1900/01/01,4,1
13057,1900/01/01,1,1
13057,1900/01/01,2,1
13057,1900/01/01,3,1
13057,1900/01/01,4,1
13058,1900/01/01,1,1
13058,1900/01/01,2,1
13058,1900/01/01,3,1
13058,1900/01/01,4,1
13059,1900/01/01,1,1
13059,1900/01/01,2,1
13059,1900/01/01,3,1
13059,1900/01/01,4,1
13060,1900/01/01,1,1
13060,1900/01/01,2,1
13060,1900/01/01,3,1
13060,1900/01/01,4,1
13061,1900/01/01,1,1
13061,1900/01/01,2,1
13061,1900/01/01,3,1
13061,1900/01/01,4,1
13062,1900/01/01,1,1
13062,1900/01/01,2,1
13062,1900/01/01,3,1
13062,1900/01/01,4,1
13063,1900/01/01,1,1
13063,1900/01/01,2,1
13063,1900/01/01,3,1
13063,1900/01/01,4,1
13064,1900/01/01,1,1
13064,1900/01/01,2,1
13064,1900/01/01,3,1
13064,1900/01/01,4,1
13065,1900/01/01,1,1
13065,1900/01/01,2,1
13065,1900/01/01,3,1
13065,1900/01/01,4,1
13066,1900/01/01,1,1
13066,1900/01/01,2,1
13066,1900/01/01,3,1
13066,1900/01/01,4,1
13067,1900/01/01,1,1
13067,1900/01/01,2,1
13067,1900/01/01,3,1
13067,1900/01/01,4,1
13068,1900/01/01,1,1
13068,1900/01/01,2,1
13068,1900/01/01,3,1
13068,1900/01/01,4,1
13069,1900/01/01,1,1
13069,1900/01/01,2,1
13069,1900/01/01,3,1
13069,1900/01/01,4,1
13070,1900/01/01,1,1
13070,1900/01/01,2,1
13070,1900/01/01,3,1
13070,1900/01/01,4,1
13071,1900/01/01,1,1
13071,1900/01/01,2,1
13071,1900/01/01,3,1
13071,1900/01/01,4,1
13072,1900/01/01,1,1
13072,1900/01/01,2,1
13072,1900/01/01,3,1
13072,1900/01/01,4,1
13073,1900/01/01,1,1
13073,1900/01/01,2,1
13073,1900/01/01,3,1
13073,1900/01/01,4,1
13074,1900/01/01,1,1
13074,1900/01/01,2,1
13074,1900/01/01,3,1
13074,1900/01/01,4,1
13075,1900/01/01,1,1
13075,1900/01/01,2,1
13075,1900/01/01,3,1
13075,1900/01/01,4,1
13076,1900/01/01,1,1
13076,1900/01/01,2,1
13076,1900/01/01,3,1
13076,1900/01/01,4,1
13077,1900/01/01,1,1
13077,1900/01/01,2,1
13077,1900/01/01,3,1
13077,1900/01/01,4,1
13078,1900/01/01,1,1
13078,1900/01/01,2,1
13078,1900/01/01,3,1
13078,1900/01/01,4,1
13079,1900/01/01,1,1
13079,1900/01/01,2,1
13079,1900/01/01,3,1
13079,1900/01/01,4,1
13080,1900/01/01,1,1
13080,1900/01/01,2,1
13080,1900/01/01,3,1
13080,1900/01/01,4,1
13081,1900/01/01,1,1
13081,1900/01/01,2,1
13081,1900/01/01,3,1
13081,1900/01/01,4,1
13082,1900/01/01,1,1
13082,1900/01/01,2,1
13082,1900/01/01,3,1
13082,1900/01/01,4,1
13083,1900/01/01,1,1
13083,1900/01/01,2,1
13083,1900/01/01,3,1
13083,1900/01/01,4,1
13084,1900/01/01,1,1
13084,1900/01/01,2,1
13084,1900/01/01,3,1
13084,1900/01/01,4,1
13085,1900/01/01,1,1
13085,1900/01/01,2,1
13085,1900/01/01,3,1
13085,1900/01/01,4,1
13086,1900/01/01,1,1
13086,1900/01/01,2,1
13086,1900/01/01,3,1
13086,1900/01/01,4,1
13087,1900/01/01,1,1
13087,1900/01/01,2,1
13087,1900/01/01,3,1
13087,1900/01/01,4,1
13088,1900/01/01,1,1
13088,1900/01/01,2,1
13088,1900/01/01,3,1
13088,1900/01/01,4,1
13089,1900/01/01,1,1
13089,1900/01/01,2,1
13089,1900/01/01,3,1
13089,1900/01/01,4,1
13090,1900/01/01,1,1
13090,1900/01/01,2,1
13090,1900/01/01,3,1
13090,1900/01/01,4,1
13091,1900/01/01,1,1
13091,1900/01/01,2,1
13091,1900/01/01,3,1
13091,1900/01/01,4,1
13092,1900/01/01,1,1
13092,1900/01/01,2,1
13092,1900/01/01,3,1
13092,1900/01/01,4,1
13093,1900/01/01,1,1
13093,1900/01/01,2,1
13093,1900/01/01,3,1
13093,1900/01/01,4,1
13094,1900/01/01,1,1
13094,1900/01/01,2,1
13094,1900/01/01,3,1
13094,1900/01/01,4,1
13095,1900/01/01,1,1
13095,1900/01/01,2,1
13095,1900/01/01,3,1
13095,1900/01/01,4,1
13096,1900/01/01,1,1
13096,1900/01/01,2,1
13096,1900/01/01,3,1
13096,1900/01/01,4,1
13097,1900/01/01,1,1
13097,1900/01/01,2,1
13097,1900/01/01,3,1
13097,1900/01/01,4,1
13098,1900/01/01,1,1
13098,1900/01/01,2,1
13098,1900/01/01,3,1
13098,1900/01/01,4,1
13099,1900/01/01,1,1
13099,1900/01/01,2,1
13099,1900/01/01,3,1
13099,1900/01/01,4,1
13100,1900/01/01,1,1
13100,1900/01/01,2,1
13100,1900/01/01,3,1
13100,1900/01/01,4,1
13101,1900/01/01,1,1
13101,1900/01/01,2,1
13101,1900/01/01,3,1
13101,1900/01/01,4,1
13102,1900/01/01,1,1
13102,1900/01/01,2,1
13102,1900/01/01,3,1
13102,1900/01/01,4,1
13103,1900/01/01,1,1
13103,1900/01/01,2,1
13103,1900/01/01,3,1
13103,1900/01/01,4,1
13104,1900/01/01,1,1
13104,1900/01/01,2,1
13104,1900/01/01,3,1
13104,1900/01/01,4,1
13105,1900/01/01,1,1
13105,1900/01/01,2,1
13105,1900/01/01,3,1
13105,1900/01/01,4,1
13106,1900/01/01,1,1
13106,1900/01/01,2,1
13106,1900/01/01,3,1
13106,1900/01/01,4,1
13107,1900/01/01,1,1
13107,1900/01/01,2,1
13107,1900/01/01,3,1
13107,1900/01/01,4,1
13108,1900/01/01,1,1
13108,1900/01/01,2,1
13108,1900/01/01,3,1
13108,1900/01/01,4,1
13109,1900/01/01,1,1
13109,1900/01/01,2,1
13109,1900/01/01,3,1
13109,1900/01/01,4,1
13110,1900/01/01,1,1
